合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,104360,16248,88112,95.98,70486,35965,34521,2026-07-10
159915,创业板ETF易方达,2737498,1541484,1196014,87.8,1782739,949297,833442,2026-07-10
159919,沪深300ETF嘉实,140714,78988,61726,52.73,229622,150347,79275,2026-07-10
159922,中证500ETF嘉实,282127,162352,119775,57.02,311291,198253,113038,2026-07-10
