合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,88095,24925,63170,88.46,65815,34923,30892,2026-07-09
159915,创业板ETF易方达,2671758,1481352,1190406,94.77,1708951,877434,831517,2026-07-09
159919,沪深300ETF嘉实,142150,77399,64751,51.01,226497,149984,76513,2026-07-09
159922,中证500ETF嘉实,320326,160982,159344,58.02,308031,194929,113102,2026-07-09
