合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,62121,1435365,880112,555253,63.09,1609822,967709,642113,2026-07-09
510300,沪深300ETF华泰柏瑞,100,82367,1194530,677478,517052,76.32,1229765,699397,530368,2026-07-09
510500,中证500ETF南方,112,264664,2041773,978883,1062890,108.58,1278430,603309,675121,2026-07-09
588000,科创50ETF华夏,184,308218,3971243,2144203,1827040,85.21,2538926,1024006,1514920,2026-07-09
588080,科创50ETF易方达,174,42807,634522,330463,304059,92.01,488213,199475,288738,2026-07-09
