合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,104906,55232,49674,57.32,70878,45054,25824,2026-09-11
159915,创业板ETF易方达,1957452,1039201,918251,83.69,1700396,925689,774707,2026-09-11
159919,沪深300ETF嘉实,121123,75248,45875,52.2,208229,136812,71417,2026-09-11
159922,中证500ETF嘉实,306694,178039,128655,58.05,385670,244013,141657,2026-09-11
