合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,42576,1129606,627130,502476,80.12,1356219,830391,525828,2026-09-11
510300,沪深300ETF华泰柏瑞,98,80605,1301192,693317,607875,87.68,1284266,674630,609636,2026-09-11
510500,中证500ETF南方,158,264521,1971830,946901,1024929,108.24,1434578,715744,718834,2026-09-11
588000,科创50ETF华夏,166,124897,2997851,1619366,1378485,85.12,2746796,1453719,1293077,2026-09-11
588080,科创50ETF易方达,160,17320,569791,336920,232871,69.12,565706,310266,255440,2026-09-11
