合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,135405,88286,47119,60.1,53164,33206,19958,2026-08-28
159915,创业板ETF易方达,1342684,764575,578109,90.31,1375364,722681,652683,2026-08-28
159919,沪深300ETF嘉实,49129,34325,14804,50.38,178338,118594,59744,2026-08-28
159922,中证500ETF嘉实,156583,109795,46788,60.02,294016,183739,110277,2026-08-28
