合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,51900,1064739,629728,435011,69.08,1485193,869304,615889,2026-06-30
510300,沪深300ETF华泰柏瑞,98,66510,1009321,457145,552176,120.79,1107722,601484,506238,2026-06-30
510500,中证500ETF南方,102,237915,1480756,746963,733793,98.24,1065334,434284,631050,2026-06-30
588000,科创50ETF华夏,168,331065,3202740,1508121,1694619,112.37,2192407,797037,1395370,2026-06-30
588080,科创50ETF易方达,166,45426,448957,225205,223752,99.35,436249,169545,266704,2026-06-30
