ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2607,C,4200,10,66,80,569.4,-47.2,551.0,1,573.2,1,4792.262,4762.0
IO2607,C,4250,10,55,46,493.6,-73.2,508.2,1,516.0,1,4792.262,4762.0
IO2607,C,4300,10,99,98,466.4,-50.8,458.8,1,467.2,1,4792.262,4762.0
IO2607,C,4350,10,107,66,418.8,-48.8,409.2,1,417.8,1,4792.262,4762.0
IO2607,C,4400,10,179,60,370.0,-48.6,360.2,1,369.4,1,4792.262,4762.0
IO2607,C,4450,10,102,64,321.0,-48.8,311.0,1,321.4,1,4792.262,4762.0
IO2607,C,4500,10,239,296,273.6,-44.4,269.0,1,272.6,1,4792.262,4762.0
IO2607,C,4550,10,202,254,223.0,-49.8,223.4,1,226.0,1,4792.262,4762.0
IO2607,C,4600,10,930,1220,180.2,-44.2,180.4,1,183.4,2,4792.262,4762.0
IO2607,C,4650,10,586,910,140.8,-40.2,140.0,1,143.8,1,4792.262,4762.0
IO2607,C,4700,10,3689,3746,106.8,-35.8,106.8,2,108.0,1,4792.262,4762.0
IO2607,C,4750,10,2305,4662,76.4,-32.0,76.4,6,77.6,2,4792.262,4762.0
IO2607,C,4800,10,5250,11150,52.6,-25.4,52.6,2,52.8,2,4792.262,4762.0
IO2607,C,4850,10,4261,9084,35.8,-19.0,35.8,8,36.0,1,4792.262,4762.0
IO2607,C,4900,10,7831,9882,23.0,-14.6,22.8,6,23.0,6,4792.262,4762.0
IO2607,C,4950,10,6776,5839,15.2,-9.8,15.2,1,15.4,4,4792.262,4762.0
IO2607,C,5000,10,10914,6840,10.4,-5.2,10.2,74,10.4,1,4792.262,4762.0
IO2607,C,5100,10,7704,2909,4.2,-2.4,4.0,15,4.2,28,4792.262,4762.0
IO2607,C,5200,10,5451,2216,2.6,-0.4,2.6,1,2.8,6,4792.262,4762.0
IO2607,C,5300,10,3014,955,1.8,0.0,1.6,3,2.0,15,4792.262,4762.0
IO2607,C,5400,10,2336,451,1.2,0.0,1.0,14,1.4,17,4792.262,4762.0
IO2607,C,5500,10,2918,288,0.8,0.0,0.6,13,0.8,7,4792.262,4762.0
IO2607,C,5600,10,1207,210,0.8,0.0,0.6,26,0.8,2,4792.262,4762.0
IO2607,P,4200,10,759,132,1.0,0.0,0.8,5,1.0,6,4792.262,4762.0
IO2607,P,4250,10,611,85,1.0,-0.2,1.0,2,1.2,6,4792.262,4762.0
IO2607,P,4300,10,620,185,1.6,0.0,1.4,13,1.6,1,4792.262,4762.0
IO2607,P,4350,10,715,271,2.0,0.0,2.0,5,2.2,2,4792.262,4762.0
IO2607,P,4400,10,1623,305,3.4,0.4,3.2,15,3.6,6,4792.262,4762.0
IO2607,P,4450,10,1288,467,5.2,0.8,5.2,3,5.4,6,4792.262,4762.0
IO2607,P,4500,10,3351,1364,8.6,1.8,8.4,7,8.6,9,4792.262,4762.0
IO2607,P,4550,10,2593,1319,13.2,3.4,13.0,6,13.4,3,4792.262,4762.0
IO2607,P,4600,10,3099,2746,20.2,5.6,20.0,8,20.2,2,4792.262,4762.0
IO2607,P,4650,10,2462,3576,30.6,9.0,30.0,1,30.8,10,4792.262,4762.0
IO2607,P,4700,10,4467,6844,46.4,13.4,46.0,1,46.4,1,4792.262,4762.0
IO2607,P,4750,10,2580,6625,66.0,18.4,65.0,2,66.0,1,4792.262,4762.0
IO2607,P,4800,10,4031,9929,94.6,26.6,94.6,1,94.8,3,4792.262,4762.0
IO2607,P,4850,10,3449,4418,122.8,28.2,122.6,1,125.6,7,4792.262,4762.0
IO2607,P,4900,10,2736,1817,164.2,40.4,160.8,1,164.4,1,4792.262,4762.0
IO2607,P,4950,10,2435,766,207.2,44.0,202.6,2,205.8,1,4792.262,4762.0
IO2607,P,5000,10,2563,1035,252.0,46.2,252.0,2,252.2,1,4792.262,4762.0
IO2607,P,5100,10,604,472,346.8,52.2,340.2,4,348.0,1,4792.262,4762.0
IO2607,P,5200,10,368,83,435.0,42.0,436.2,1,446.4,1,4792.262,4762.0
IO2607,P,5300,10,119,90,524.4,34.6,527.8,1,550.2,1,4792.262,4762.0
IO2607,P,5400,10,131,38,627.0,37.4,628.6,1,650.8,1,4792.262,4762.0
IO2607,P,5500,10,169,54,736.0,47.2,727.4,1,750.4,1,4792.262,4762.0
IO2607,P,5600,10,57,11,797.2,8.8,827.2,1,850.4,1,4792.262,4762.0
