合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,42659,958760,571991,386769,67.62,1683831,1034644,649187,2026-07-07
510300,沪深300ETF华泰柏瑞,98,69897,1019147,512075,507072,99.02,1235394,715011,520383,2026-07-07
510500,中证500ETF南方,110,215128,1615707,656784,958923,146.0,1276096,619889,656207,2026-07-07
588000,科创50ETF华夏,184,190061,2973904,1327990,1645914,123.94,2521052,1096659,1424393,2026-07-07
588080,科创50ETF易方达,174,21385,419342,178383,240959,135.08,487429,218112,269317,2026-07-07
