合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,33179,875352,537616,337736,62.82,1105880,612057,493823,2026-08-26
510300,沪深300ETF华泰柏瑞,104,44911,703406,401513,301893,75.19,940550,487219,453331,2026-08-26
510500,中证500ETF南方,190,193640,1605120,877110,728010,83.0,1136872,536489,600383,2026-08-26
588000,科创50ETF华夏,188,117083,2693800,1285703,1408097,109.52,1999308,930717,1068591,2026-08-26
588080,科创50ETF易方达,180,14994,393289,194708,198581,101.99,403045,202981,200064,2026-08-26
