合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,51928,24928,27000,82.36,43329,23760,19569,2026-08-26
159915,创业板ETF易方达,1757650,907607,850043,93.56,1270968,656616,614352,2026-08-26
159919,沪深300ETF嘉实,100311,64948,35363,50.84,171457,113671,57786,2026-08-26
159922,中证500ETF嘉实,193472,124160,69312,57.61,289006,183368,105638,2026-08-26
