合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,37378,22492,14886,57.45,56043,35595,20448,2026-08-31
159915,创业板ETF易方达,1330307,672441,657866,88.7,1444741,765625,679116,2026-08-31
159919,沪深300ETF嘉实,97045,69782,27263,49.53,182840,122275,60565,2026-08-31
159922,中证500ETF嘉实,208844,140983,67861,57.62,309642,196445,113197,2026-08-31
