合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,90,23267,569265,322536,246729,76.5,1147963,661134,486829,2026-08-31
510300,沪深300ETF华泰柏瑞,96,41916,616460,351219,265241,75.52,1059847,580281,479566,2026-08-31
510500,中证500ETF南方,158,191363,1427705,765154,662551,86.59,1295565,606255,689310,2026-08-31
588000,科创50ETF华夏,164,116263,2638443,1723079,915364,53.12,2260083,1075819,1184264,2026-08-31
588080,科创50ETF易方达,158,10629,206704,95615,111089,116.18,457410,225266,232144,2026-08-31
