合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,28497,617685,391506,226179,57.77,1385401,792600,592801,2026-05-12
510300,沪深300ETF华泰柏瑞,136,51875,758632,420203,338429,80.54,1252283,646980,605303,2026-05-12
510500,中证500ETF南方,144,216410,1444773,724419,720354,99.44,1364669,643418,721251,2026-05-12
588000,科创50ETF华夏,144,144017,2372103,1360340,1011763,74.38,2264090,1040770,1223320,2026-05-12
588080,科创50ETF易方达,138,22212,379339,222834,156505,70.23,469609,222920,246689,2026-05-12
