合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,90,19717,454896,254431,200465,78.79,1153371,661625,491746,2026-09-01
510300,沪深300ETF华泰柏瑞,96,28475,441282,239918,201364,83.93,1078528,592496,486032,2026-09-01
510500,中证500ETF南方,158,159777,1209250,641083,568167,88.63,1334086,646647,687439,2026-09-01
588000,科创50ETF华夏,164,82984,1567656,857793,709863,82.75,2364172,1151408,1212764,2026-09-01
588080,科创50ETF易方达,158,9054,185337,96170,89167,92.72,475172,239281,235891,2026-09-01
