合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,24475,640249,377581,262668,69.57,820412,461524,358888,2026-09-23
510300,沪深300ETF华泰柏瑞,104,35374,573171,310891,262280,84.36,867318,440937,426381,2026-09-23
510500,中证500ETF南方,160,110380,963983,587523,376460,64.08,915878,507093,408785,2026-09-23
588000,科创50ETF华夏,170,82352,1969238,1172942,796296,67.89,1689430,926839,762591,2026-09-23
588080,科创50ETF易方达,164,10551,309544,190769,118775,62.26,302598,175289,127309,2026-09-23
