ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2603,C,4900,7,179,22,3324.6,-53.6,3272.0,1,3320.4,1,8214.293
MO2603,C,5000,7,199,3,3214.6,-64.4,3174.2,1,3221.6,1,8214.293
MO2603,C,5200,7,215,10,3014.6,-64.4,2974.6,1,3020.4,1,8214.293
MO2603,C,5400,7,247,8,2814.6,-64.2,2772.4,1,2820.4,1,8214.293
MO2603,C,5600,7,474,8,2615.2,-63.6,2572.2,1,2630.0,1,8214.293
MO2603,C,5800,7,869,21,2385.0,-93.8,2374.8,1,2419.2,1,8214.293
MO2603,C,6000,7,962,24,2183.0,-95.8,2176.2,1,2200.0,1,8214.293
MO2603,C,6200,7,1198,15,1980.2,-98.8,1974.6,1,2014.2,1,8214.293
MO2603,C,6400,7,888,8,1814.4,-64.6,1775.4,1,1814.6,1,8214.293
MO2603,C,6500,7,54,15,1715.8,-63.4,1671.2,1,1714.8,1,8214.293
MO2603,C,6600,7,881,20,1583.6,-95.6,1574.2,1,1615.0,2,8214.293
MO2603,C,6700,7,46,8,1515.6,-63.8,1477.8,1,1515.2,1,8214.293
MO2603,C,6800,7,568,23,1384.4,-95.0,1377.8,1,1415.4,1,8214.293
MO2603,C,6900,7,64,23,1330.4,-49.2,1276.2,1,1315.6,1,8214.293
MO2603,C,7000,7,743,44,1187.2,-93.4,1175.0,1,1216.0,1,8214.293
MO2603,C,7100,7,45,38,1099.2,-84.0,1079.4,1,1116.6,1,8214.293
MO2603,C,7200,7,903,81,984.4,-96.6,988.8,1,1003.4,1,8214.293
MO2603,C,7300,7,180,107,882.0,-100.4,889.8,1,904.8,1,8214.293
MO2603,C,7400,7,1241,245,797.8,-85.4,789.8,1,800.4,1,8214.293
MO2603,C,7500,7,500,295,702.0,-81.8,693.8,1,700.0,2,8214.293
MO2603,C,7600,7,903,513,604.2,-83.2,595.8,1,611.0,1,8214.293
MO2603,C,7700,7,638,548,512.8,-76.6,508.6,1,508.8,1,8214.293
MO2603,C,7800,7,1196,1761,413.6,-81.4,413.2,1,416.0,1,8214.293
MO2603,C,7900,7,1241,995,323.4,-80.2,323.4,1,326.4,1,8214.293
MO2603,C,8000,7,3131,3816,243.2,-70.4,242.8,1,243.4,1,8214.293
MO2603,C,8100,7,2876,5477,167.0,-63.4,166.8,3,167.0,1,8214.293
MO2603,C,8200,7,5189,19839,102.8,-54.2,102.4,1,103.0,1,8214.293
MO2603,C,8300,7,7262,33524,57.8,-37.4,57.8,2,58.0,67,8214.293
MO2603,C,8400,7,8786,20464,29.4,-23.8,29.4,6,29.6,11,8214.293
MO2603,C,8500,7,9352,13742,14.8,-12.6,14.6,26,14.8,44,8214.293
MO2603,C,8600,7,9114,7098,7.2,-6.6,7.0,42,7.2,8,8214.293
MO2603,C,8700,7,5432,3608,3.8,-2.8,3.6,8,3.8,3,8214.293
MO2603,C,8800,7,5076,2739,2.6,-1.6,2.4,10,2.6,16,8214.293
MO2603,C,8900,7,2955,1080,2.0,-0.6,2.0,17,2.2,7,8214.293
MO2603,C,9000,7,3070,824,1.8,-0.8,1.8,20,2.0,5,8214.293
MO2603,C,9100,7,1523,318,2.0,-0.4,2.0,4,2.2,6,8214.293
MO2603,C,9200,7,2141,311,2.2,-0.2,2.0,10,2.2,2,8214.293
MO2603,C,9300,7,1437,500,2.0,-0.2,2.0,5,2.2,5,8214.293
MO2603,C,9400,7,5404,819,2.0,-0.2,1.8,10,2.0,7,8214.293
MO2603,C,9500,7,1882,809,2.0,-0.2,1.8,2,2.0,2,8214.293
MO2603,P,4900,7,1217,105,0.6,-0.2,0.6,37,0.8,13,8214.293
MO2603,P,5000,7,864,62,0.6,-0.2,0.4,20,0.6,1,8214.293
MO2603,P,5200,7,1152,128,0.6,-0.2,0.6,8,0.8,7,8214.293
MO2603,P,5400,7,856,21,0.6,-0.4,0.6,11,0.8,8,8214.293
MO2603,P,5600,7,977,135,0.6,-0.4,0.6,8,0.8,4,8214.293
MO2603,P,5800,7,1260,103,0.6,-0.4,0.4,11,0.8,8,8214.293
MO2603,P,6000,7,1481,116,0.6,-0.4,0.6,6,0.8,13,8214.293
MO2603,P,6200,7,1082,70,0.8,-0.4,0.8,2,1.0,8,8214.293
