ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
HO2609,C,2600,189,246,6,353.0,-12.0,340.4,1,360.2,1,2956.847
HO2609,C,2700,189,131,4,284.6,-1.6,266.2,1,286.4,1,2956.847
HO2609,C,2800,189,224,17,221.8,-0.2,212.4,1,220.8,1,2956.847
HO2609,C,2900,189,577,16,164.8,-7.8,165.2,2,171.2,2,2956.847
HO2609,C,3000,189,321,5,128.4,-0.4,120.0,4,131.4,1,2956.847
HO2609,C,3100,189,363,2,100.4,4.2,92.0,1,97.6,1,2956.847
HO2609,C,3200,189,286,6,72.8,-0.6,67.4,3,74.4,2,2956.847
HO2609,C,3300,189,361,13,52.2,-1.2,51.8,1,54.0,3,2956.847
HO2609,C,3400,189,961,38,41.8,-0.4,42.2,2,43.0,1,2956.847
HO2609,C,3500,189,534,60,31.6,-2.2,31.2,1,34.2,2,2956.847
HO2609,P,2600,189,588,107,35.4,0.4,35.6,1,38.2,1,2956.847
HO2609,P,2700,189,462,99,60.6,1.4,59.4,1,63.0,1,2956.847
HO2609,P,2800,189,190,7,95.6,1.8,96.6,1,102.4,1,2956.847
HO2609,P,2900,189,190,9,140.4,-2.8,146.2,2,153.8,1,2956.847
HO2609,P,3000,189,156,5,197.2,-1.2,200.8,1,212.4,1,2956.847
HO2609,P,3100,189,189,10,268.2,2.4,265.0,1,285.2,1,2956.847
HO2609,P,3200,189,189,1,351.8,12.4,341.4,1,361.4,1,2956.847
HO2609,P,3300,189,216,0,401.8,-18.6,423.6,1,443.8,3,2956.847
HO2609,P,3400,189,253,0,488.2,-20.4,510.6,1,530.6,1,2956.847
HO2609,P,3500,189,231,12,613.4,17.6,594.2,1,624.4,1,2956.847
