ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2609,C,4000,189,827,16,582.4,-5.8,565.2,1,597.8,1,4669.14
IO2609,C,4100,189,106,9,499.0,-9.0,500.0,1,508.0,1,4669.14
IO2609,C,4200,189,252,10,430.0,-2.2,421.2,1,433.6,1,4669.14
IO2609,C,4300,189,218,31,360.0,-10.6,355.0,1,365.6,1,4669.14
IO2609,C,4400,189,304,16,299.4,0.0,291.6,1,303.0,6,4669.14
IO2609,C,4500,189,844,101,250.0,-0.2,244.0,1,252.2,1,4669.14
IO2609,C,4600,189,654,80,202.6,-2.4,198.4,1,205.4,1,4669.14
IO2609,C,4700,189,878,67,167.2,-1.2,167.4,1,170.4,1,4669.14
IO2609,C,4800,189,713,51,137.4,-1.0,132.4,1,142.6,1,4669.14
IO2609,C,4900,189,554,30,115.8,1.6,109.2,1,116.4,1,4669.14
IO2609,C,5000,189,957,49,92.8,-2.2,92.6,1,97.2,1,4669.14
IO2609,C,5200,189,667,37,70.2,2.4,65.6,1,69.6,1,4669.14
IO2609,C,5400,189,1240,113,53.0,1.0,52.0,16,53.2,1,4669.14
IO2609,P,4000,189,1858,38,65.2,6.8,64.2,1,69.0,1,4669.14
IO2609,P,4100,189,499,92,84.0,8.2,83.2,2,87.6,1,4669.14
IO2609,P,4200,189,275,51,111.0,9.6,106.8,1,114.0,1,4669.14
IO2609,P,4300,189,437,77,139.2,9.2,135.6,1,138.8,1,4669.14
IO2609,P,4400,189,455,59,165.8,0.4,174.6,1,184.8,1,4669.14
IO2609,P,4500,189,498,91,225.2,13.6,221.8,1,231.4,1,4669.14
IO2609,P,4600,189,438,26,278.8,9.8,272.8,1,290.4,1,4669.14
IO2609,P,4700,189,210,13,317.2,-13.2,336.2,1,353.4,1,4669.14
IO2609,P,4800,189,324,10,390.6,-9.2,406.4,1,423.0,1,4669.14
IO2609,P,4900,189,352,26,487.0,12.8,482.6,1,497.8,1,4669.14
IO2609,P,5000,189,506,24,567.2,13.4,552.0,1,590.0,1,4669.14
IO2609,P,5200,189,178,25,738.8,15.0,723.8,1,759.4,1,4669.14
IO2609,P,5400,189,316,7,918.6,13.6,904.4,1,940.6,1,4669.14
