合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,65835,27301,38534,173.73,109648,40057,69591,2026-03-13
159915,创业板ETF易方达,1457198,630035,827163,127.9,1404646,616353,788293,2026-03-13
159919,沪深300ETF嘉实,141398,56896,84502,86.28,242057,129941,112116,2026-03-13
159922,中证500ETF嘉实,256024,101568,154456,89.8,370085,194984,175101,2026-03-13
