ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2604,C,7100,35,240,35,1074.8,-68.4,1076.2,1,1085.8,1,8214.293
MO2604,C,7200,35,39,32,967.4,-80.6,959.0,1,985.8,1,8214.293
MO2604,C,7300,35,47,43,890.2,-62.8,867.8,1,895.6,1,8214.293
MO2604,C,7400,35,115,48,823.2,-39.6,780.2,1,807.4,1,8214.293
MO2604,C,7500,35,122,74,715.4,-59.2,718.2,1,722.0,1,8214.293
MO2604,C,7600,35,118,120,620.0,-69.0,610.0,2,639.4,1,8214.293
MO2604,C,7700,35,280,278,552.6,-51.0,532.8,1,555.4,1,8214.293
MO2604,C,7800,35,416,420,476.8,-58.8,476.8,1,477.6,1,8214.293
MO2604,C,7900,35,370,510,402.0,-51.0,394.4,1,407.0,1,8214.293
MO2604,C,8000,35,1023,634,340.2,-47.6,330.0,1,342.2,1,8214.293
MO2604,C,8100,35,1082,961,279.0,-40.4,279.0,1,280.0,1,8214.293
MO2604,C,8200,35,1797,2047,226.2,-37.4,225.2,1,226.4,1,8214.293
MO2604,C,8300,35,3147,2804,178.0,-32.6,175.6,1,178.8,1,8214.293
MO2604,C,8400,35,2894,2444,141.0,-23.4,136.6,1,141.6,5,8214.293
MO2604,C,8500,35,2958,2273,108.2,-19.0,106.8,1,108.4,1,8214.293
MO2604,C,8600,35,2402,1712,83.4,-12.6,83.4,1,83.6,4,8214.293
MO2604,C,8700,35,1741,1164,61.0,-11.2,58.6,1,61.0,9,8214.293
MO2604,C,8800,35,2053,1123,47.2,-6.8,45.6,1,46.0,1,8214.293
MO2604,C,8900,35,1298,642,35.2,-5.6,34.4,1,35.4,2,8214.293
MO2604,C,9000,35,1874,1446,27.4,-2.6,26.8,3,27.4,4,8214.293
MO2604,C,9100,35,911,670,21.0,-1.4,20.4,1,21.0,3,8214.293
MO2604,C,9200,35,652,378,16.2,-1.6,15.6,1,16.4,1,8214.293
MO2604,C,9300,35,385,186,10.6,-3.4,12.8,1,13.0,1,8214.293
MO2604,C,9400,35,1841,559,11.4,-0.8,11.2,2,11.4,2,8214.293
MO2604,C,9500,35,1164,743,9.2,-0.4,9.0,5,9.2,4,8214.293
MO2604,P,7100,35,1948,1310,35.2,6.6,35.2,3,36.6,2,8214.293
MO2604,P,7200,35,1277,566,41.6,6.8,41.4,2,41.6,3,8214.293
MO2604,P,7300,35,1317,633,51.0,8.4,51.0,2,53.2,2,8214.293
MO2604,P,7400,35,1504,860,62.8,9.6,61.8,1,63.0,1,8214.293
MO2604,P,7500,35,3004,2864,78.6,14.6,78.6,71,79.0,1,8214.293
MO2604,P,7600,35,1793,1893,93.4,14.4,93.4,1,93.6,1,8214.293
MO2604,P,7700,35,1598,643,112.2,16.6,108.8,2,112.2,8,8214.293
MO2604,P,7800,35,2199,1368,139.2,24.0,139.0,1,144.4,1,8214.293
MO2604,P,7900,35,2458,1382,167.0,26.0,166.8,1,171.4,1,8214.293
MO2604,P,8000,35,2861,1815,201.2,29.2,201.2,1,206.0,1,8214.293
MO2604,P,8100,35,1664,1396,240.2,34.0,238.2,1,242.0,1,8214.293
MO2604,P,8200,35,2127,2355,286.6,40.2,286.4,5,287.0,1,8214.293
MO2604,P,8300,35,2316,2599,343.8,48.4,343.6,1,350.0,15,8214.293
MO2604,P,8400,35,1309,794,400.0,52.8,399.6,1,410.0,15,8214.293
MO2604,P,8500,35,540,428,471.4,60.2,468.0,1,479.6,2,8214.293
MO2604,P,8600,35,238,197,539.6,53.2,535.0,1,560.6,1,8214.293
MO2604,P,8700,35,159,130,622.8,62.6,615.2,1,640.8,1,8214.293
MO2604,P,8800,35,179,73,726.6,85.0,699.8,1,726.0,1,8214.293
MO2604,P,8900,35,100,35,810.0,81.8,788.4,1,814.0,1,8214.293
MO2604,P,9000,35,85,52,902.2,85.2,879.8,1,905.4,1,8214.293
MO2604,P,9100,35,308,36,996.2,80.6,973.4,1,1000.2,1,8214.293
MO2604,P,9200,35,48,23,1090.8,81.0,1062.4,1,1098.0,1,8214.293
MO2604,P,9300,35,33,23,1145.8,50.4,1150.2,1,1201.8,1,8214.293
MO2604,P,9400,35,80,16,1290.0,87.8,1247.6,1,1294.2,1,8214.293
MO2604,P,9500,35,63,20,1383.2,83.4,1345.6,1,1392.2,1,8214.293
