合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,124,21372,687501,429604,257897,60.03,1391260,776637,614623,2026-04-21
510300,沪深300ETF华泰柏瑞,128,43513,852747,520923,331824,63.7,1226877,611928,614949,2026-04-21
510500,中证500ETF南方,138,140568,1465684,693537,772147,111.33,1354408,605289,749119,2026-04-21
588000,科创50ETF华夏,120,41652,1388927,745797,643130,86.23,2033819,1078411,955408,2026-04-21
588080,科创50ETF易方达,112,5893,220628,126748,93880,74.07,475580,261741,213839,2026-04-21
