合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,134166,58145,76021,100.33,89415,44634,44781,2026-04-21
159915,创业板ETF易方达,1967901,951260,1016641,146.6,1656900,671904,984996,2026-04-21
159919,沪深300ETF嘉实,125249,74625,50624,73.53,203931,117522,86409,2026-04-21
159922,中证500ETF嘉实,285532,136507,149025,85.5,335435,180825,154610,2026-04-21
