合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,27767,860234,517566,342668,66.21,1413328,867359,545969,2026-09-16
510300,沪深300ETF华泰柏瑞,104,56207,1025194,610440,414754,67.94,1303123,691444,611679,2026-09-16
510500,中证500ETF南方,160,172858,1526057,826139,699918,84.72,1452440,721379,731061,2026-09-16
588000,科创50ETF华夏,170,139655,3866544,2584964,1281580,49.58,2807666,1440780,1366886,2026-09-16
588080,科创50ETF易方达,164,15374,524565,326325,198240,60.75,588765,319879,268886,2026-09-16
