ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2606,C,2400,43,47,0,610.6,0.8,608.2,1,619.4,1,3029.194,3012.0
HO2606,C,2450,43,23,10,565.4,5.2,558.6,1,569.2,1,3029.194,3012.0
HO2606,C,2500,43,107,1,519.4,8.6,509.6,1,519.8,1,3029.194,3012.0
HO2606,C,2550,43,18,9,460.4,-1.0,460.2,1,469.6,1,3029.194,3012.0
HO2606,C,2600,43,79,12,412.2,0.6,411.4,1,420.2,1,3029.194,3012.0
HO2606,C,2650,43,33,6,367.6,5.0,362.4,1,370.8,1,3029.194,3012.0
HO2606,C,2700,43,138,26,318.6,4.6,314.0,1,322.0,1,3029.194,3012.0
HO2606,C,2750,43,75,15,267.6,1.2,266.2,1,273.8,1,3029.194,3012.0
HO2606,C,2800,43,449,25,222.0,1.4,222.4,1,227.6,1,3029.194,3012.0
HO2606,C,2850,43,167,1,177.0,-0.8,176.2,1,182.6,1,3029.194,3012.0
HO2606,C,2900,43,804,134,139.8,5.8,138.2,1,142.0,1,3029.194,3012.0
HO2606,C,2950,43,398,149,102.0,3.0,100.0,1,105.4,1,3029.194,3012.0
HO2606,C,3000,43,2100,581,73.4,4.2,72.6,1,74.0,1,3029.194,3012.0
HO2606,C,3050,43,534,288,51.6,3.2,51.8,1,52.0,11,3029.194,3012.0
HO2606,C,3100,43,2012,700,35.4,1.4,36.2,5,36.4,1,3029.194,3012.0
HO2606,C,3150,43,885,394,24.0,1.6,25.0,1,26.0,1,3029.194,3012.0
HO2606,C,3200,43,994,293,18.2,1.6,17.4,1,18.6,3,3029.194,3012.0
HO2606,C,3250,43,201,37,13.4,0.8,13.4,1,13.8,1,3029.194,3012.0
HO2606,C,3300,43,1205,157,10.6,0.6,10.6,1,10.8,6,3029.194,3012.0
HO2606,C,3350,43,47,49,8.6,0.4,8.2,4,8.6,2,3029.194,3012.0
HO2606,C,3400,43,1025,113,7.4,0.6,6.8,3,7.4,10,3029.194,3012.0
HO2606,C,3500,43,2083,297,5.6,0.0,5.2,4,5.8,5,3029.194,3012.0
HO2606,P,2400,43,743,4,1.2,-0.2,1.2,3,1.6,7,3029.194,3012.0
HO2606,P,2450,43,146,28,1.4,0.0,1.2,2,1.6,1,3029.194,3012.0
HO2606,P,2500,43,226,41,1.6,0.0,1.4,7,1.6,1,3029.194,3012.0
HO2606,P,2550,43,102,59,2.0,0.2,1.6,1,1.8,1,3029.194,3012.0
HO2606,P,2600,43,359,63,2.0,-0.2,2.0,26,2.2,1,3029.194,3012.0
HO2606,P,2650,43,163,25,3.0,0.2,2.8,1,3.0,1,3029.194,3012.0
HO2606,P,2700,43,693,125,4.0,-0.6,4.0,2,4.4,7,3029.194,3012.0
HO2606,P,2750,43,357,119,5.8,-0.4,5.6,7,6.2,2,3029.194,3012.0
HO2606,P,2800,43,710,168,8.8,-0.6,8.8,7,9.2,3,3029.194,3012.0
HO2606,P,2850,43,491,251,15.0,0.2,14.4,9,16.0,6,3029.194,3012.0
HO2606,P,2900,43,1138,369,23.8,-0.4,24.0,1,25.4,2,3029.194,3012.0
HO2606,P,2950,43,660,135,38.4,0.8,36.6,1,39.6,1,3029.194,3012.0
HO2606,P,3000,43,1296,325,58.4,0.8,55.6,1,58.8,1,3029.194,3012.0
HO2606,P,3050,43,286,75,86.0,-2.0,82.8,1,86.2,1,3029.194,3012.0
HO2606,P,3100,43,857,28,122.2,-1.8,120.2,1,123.2,1,3029.194,3012.0
HO2606,P,3150,43,91,28,162.0,-1.8,159.2,1,162.6,1,3029.194,3012.0
HO2606,P,3200,43,339,11,201.6,-6.0,202.0,1,206.2,1,3029.194,3012.0
HO2606,P,3250,43,23,6,243.2,-9.4,244.6,1,252.2,1,3029.194,3012.0
HO2606,P,3300,43,275,0,292.8,-8.0,291.4,1,299.4,1,3029.194,3012.0
HO2606,P,3350,43,6,6,348.2,1.2,338.8,1,347.4,1,3029.194,3012.0
HO2606,P,3400,43,141,0,444.2,49.2,387.2,1,396.2,1,3029.194,3012.0
HO2606,P,3500,43,185,3,489.6,-3.4,484.4,1,494.4,1,3029.194,3012.0
