合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,23832,715921,413273,302648,73.23,1640113,998550,641563,2026-08-24
510300,沪深300ETF华泰柏瑞,104,54479,987087,501051,486036,97.0,1211781,678408,533373,2026-08-24
510500,中证500ETF南方,190,218134,1988671,960739,1027932,106.99,1526548,772892,753656,2026-08-24
588000,科创50ETF华夏,188,138305,3093249,1386620,1706629,123.08,3002033,1665251,1336782,2026-08-24
588080,科创50ETF易方达,180,16671,419357,173524,245833,141.67,637823,358019,279804,2026-08-24
