合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,33042,730614,428203,302411,70.62,1371739,812476,559263,2026-05-08
510300,沪深300ETF华泰柏瑞,128,46158,730720,410993,319727,77.79,1213192,642982,570210,2026-05-08
510500,中证500ETF南方,136,177350,1264148,681639,582509,85.46,1302998,616166,686832,2026-05-08
588000,科创50ETF华夏,136,93980,1951089,792784,1158305,146.11,2150735,1055804,1094931,2026-05-08
588080,科创50ETF易方达,130,13239,304240,133706,170534,127.54,469772,235522,234250,2026-05-08
