合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,47218,14679,32539,69.09,52759,31202,21557,2026-04-24
159915,创业板ETF易方达,1836249,953951,882298,109.87,1296118,617571,678547,2026-04-24
159919,沪深300ETF嘉实,120995,66065,54930,68.99,164776,97504,67272,2026-04-24
159922,中证500ETF嘉实,167631,92715,74916,74.49,252769,144860,107909,2026-04-24
