合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,46055,1238474,674396,564078,83.64,1765670,1083051,682619,2026-06-16
510300,沪深300ETF华泰柏瑞,132,85494,2061264,867408,1193856,137.63,1298692,696911,601781,2026-06-16
510500,中证500ETF南方,140,242792,2038112,1047485,990627,94.57,1403062,627250,775812,2026-06-16
588000,科创50ETF华夏,158,153748,4009873,1675497,2334376,139.32,2706585,1199912,1506673,2026-06-16
588080,科创50ETF易方达,154,21112,534528,246682,287846,116.69,602697,283388,319309,2026-06-16
