合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,123291,19616,103675,133.87,83027,35501,47526,2026-06-16
159915,创业板ETF易方达,3056135,1517913,1538222,152.89,1652763,653542,999221,2026-06-16
159919,沪深300ETF嘉实,114665,57151,57514,69.58,234494,138279,96215,2026-06-16
159922,中证500ETF嘉实,236659,122204,114455,75.81,315835,179650,136185,2026-06-16
