合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,92,15134,463167,277031,186136,67.19,1285200,766332,518868,2026-09-10
510300,沪深300ETF华泰柏瑞,98,33324,556100,331344,224756,67.83,1143603,641692,501911,2026-09-10
510500,中证500ETF南方,158,126958,970958,457748,513210,112.12,1434356,701282,733074,2026-09-10
588000,科创50ETF华夏,166,68656,2013856,1306586,707270,54.13,2693920,1402664,1291256,2026-09-10
588080,科创50ETF易方达,160,6925,236354,167233,69121,41.33,555639,296917,258722,2026-09-10
