合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,34672,836999,451311,385688,85.46,1294850,751907,542943,2026-03-31
510300,沪深300ETF华泰柏瑞,120,51908,895435,458711,436724,95.21,1181295,714199,467096,2026-03-31
510500,中证500ETF南方,132,220227,1542593,751133,791460,105.37,1283746,670084,613662,2026-03-31
588000,科创50ETF华夏,106,35026,1022030,557072,464958,83.46,1644451,983478,660973,2026-03-31
588080,科创50ETF易方达,106,4359,157116,80931,76185,94.14,398487,245944,152543,2026-03-31
