合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,75912,18341,57571,89.52,61393,32394,28999,2026-07-03
159915,创业板ETF易方达,2085691,968282,1117409,114.46,1447899,675122,772777,2026-07-03
159919,沪深300ETF嘉实,128851,68201,60650,49.8,219018,146210,72808,2026-07-03
159922,中证500ETF嘉实,247470,129084,118386,57.14,282979,180078,102901,2026-07-03
