合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,96,54156,1182993,676347,506646,74.91,1635148,994138,641010,2026-07-03
510300,沪深300ETF华泰柏瑞,98,75154,1229533,560265,669268,119.46,1204812,680971,523841,2026-07-03
510500,中证500ETF南方,110,222550,1656170,761104,895066,117.6,1202193,555830,646363,2026-07-03
588000,科创50ETF华夏,184,234276,2805546,1455695,1349851,92.73,2389519,1012182,1377337,2026-07-03
588080,科创50ETF易方达,174,30752,391887,223700,168187,75.18,456469,195874,260595,2026-07-03
