合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,35861,674651,379895,294756,77.59,1373761,832503,541258,2026-07-29
510300,沪深300ETF华泰柏瑞,104,81607,882873,447339,435534,97.36,1145287,656972,488315,2026-07-29
510500,中证500ETF南方,178,317316,1682321,919052,763269,83.05,1409043,729530,679513,2026-07-29
588000,科创50ETF华夏,176,270246,2903554,1430823,1472731,102.93,2476251,1323829,1152422,2026-07-29
588080,科创50ETF易方达,168,30739,371378,179287,192091,107.14,450874,250753,200121,2026-07-29
