ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2606,C,3400,85,194,3,1064.2,2.6,1001.8,1,1027.4,1,4477.534,4396.0
IO2606,C,3500,85,124,8,919.8,-43.2,905.0,1,925.8,1,4477.534,4396.0
IO2606,C,3600,85,122,8,812.4,-54.4,808.8,1,830.2,1,4477.534,4396.0
IO2606,C,3700,85,124,14,758.8,-11.4,714.2,1,734.6,1,4477.534,4396.0
IO2606,C,3800,85,91,17,637.6,-37.6,621.0,1,641.2,1,4477.534,4396.0
IO2606,C,3900,85,149,16,546.6,-35.2,529.6,1,546.0,1,4477.534,4396.0
IO2606,C,3950,85,8,1,536.4,1.6,484.8,1,496.8,1,4477.534,4396.0
IO2606,C,4000,85,224,18,444.2,-46.0,441.2,1,454.2,1,4477.534,4396.0
IO2606,C,4050,85,4,0,380.8,-62.6,398.4,1,409.0,1,4477.534,4396.0
IO2606,C,4100,85,165,24,369.0,-32.6,356.2,1,372.4,1,4477.534,4396.0
IO2606,C,4150,85,15,9,320.0,-37.4,316.0,1,327.0,1,4477.534,4396.0
IO2606,C,4200,85,228,35,283.2,-33.4,278.0,1,291.0,1,4477.534,4396.0
IO2606,C,4250,85,32,9,249.8,-28.6,244.2,1,254.0,1,4477.534,4396.0
IO2606,C,4300,85,573,83,218.0,-24.0,211.0,1,216.6,1,4477.534,4396.0
IO2606,C,4350,85,39,26,185.0,-23.6,178.6,2,186.4,1,4477.534,4396.0
IO2606,C,4400,85,809,97,155.4,-23.2,152.0,2,159.0,1,4477.534,4396.0
IO2606,C,4450,85,130,141,132.4,-18.0,126.8,1,134.8,1,4477.534,4396.0
IO2606,C,4500,85,2351,264,112.0,-15.8,106.2,1,113.6,1,4477.534,4396.0
IO2606,C,4550,85,39,15,93.0,-13.6,89.8,2,94.0,1,4477.534,4396.0
IO2606,C,4600,85,2707,223,78.2,-11.8,76.4,2,79.0,2,4477.534,4396.0
IO2606,C,4650,85,69,54,65.0,-9.6,62.0,2,65.2,5,4477.534,4396.0
IO2606,C,4700,85,4428,971,57.0,-7.6,54.2,1,57.0,13,4477.534,4396.0
IO2606,C,4750,85,145,13,46.4,-7.2,46.4,1,46.8,1,4477.534,4396.0
IO2606,C,4800,85,4151,916,40.0,-7.8,39.2,1,40.0,5,4477.534,4396.0
IO2606,C,4850,85,217,83,33.6,-7.4,32.4,1,34.0,1,4477.534,4396.0
