合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,60013,22462,37551,113.24,76372,35815,40557,2026-06-05
159915,创业板ETF易方达,2374954,1117481,1257473,123.44,1471309,658474,812835,2026-06-05
159919,沪深300ETF嘉实,176898,96554,80344,58.69,224716,141605,83111,2026-06-05
159922,中证500ETF嘉实,277797,129901,147896,63.15,324451,198862,125589,2026-06-05
