ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2604,C,4100,28,94,59,470.0,-2.2,454.0,1,461.6,1,4567.018,4540.0
IO2604,C,4150,28,49,16,440.0,15.0,401.8,1,414.6,1,4567.018,4540.0
IO2604,C,4200,28,112,72,375.0,-3.4,357.0,1,368.2,1,4567.018,4540.0
IO2604,C,4250,28,60,52,316.0,-16.6,311.2,1,323.0,1,4567.018,4540.0
IO2604,C,4300,28,442,282,273.2,-15.0,268.0,1,279.2,1,4567.018,4540.0
IO2604,C,4350,28,212,188,229.8,-14.0,225.8,1,233.2,1,4567.018,4540.0
IO2604,C,4400,28,739,708,190.0,-13.2,190.2,20,193.2,1,4567.018,4540.0
IO2604,C,4450,28,429,441,151.6,-14.0,148.0,3,156.0,2,4567.018,4540.0
IO2604,C,4500,28,1268,1259,116.0,-14.2,115.2,2,116.0,1,4567.018,4540.0
IO2604,C,4550,28,1175,2106,88.4,-11.0,88.0,1,88.4,4,4567.018,4540.0
IO2604,C,4600,28,4093,7185,64.2,-10.0,64.2,3,64.4,4,4567.018,4540.0
IO2604,C,4650,28,3650,4399,45.0,-6.8,44.8,1,45.0,3,4567.018,4540.0
IO2604,C,4700,28,5372,4459,31.6,-5.2,31.6,14,32.0,2,4567.018,4540.0
IO2604,C,4750,28,3587,2589,21.4,-3.4,21.4,2,21.8,1,4567.018,4540.0
IO2604,C,4800,28,5942,3497,14.6,-2.8,14.6,4,14.8,6,4567.018,4540.0
IO2604,C,4850,28,3002,1335,10.2,-1.4,10.0,5,10.2,4,4567.018,4540.0
IO2604,C,4900,28,2373,1210,7.2,-1.0,7.2,3,7.4,2,4567.018,4540.0
IO2604,C,4950,28,806,370,5.6,-0.4,5.6,2,5.8,6,4567.018,4540.0
IO2604,C,5000,28,1537,434,4.6,-0.4,4.4,3,4.6,3,4567.018,4540.0
IO2604,C,5100,28,958,116,3.8,0.4,3.2,13,3.4,1,4567.018,4540.0
IO2604,C,5200,28,756,218,3.0,0.8,2.6,5,3.0,2,4567.018,4540.0
IO2604,C,5300,28,2820,459,3.0,1.0,3.0,2,3.2,1,4567.018,4540.0
IO2604,P,4100,28,1356,848,11.6,2.6,11.4,1,11.6,2,4567.018,4540.0
IO2604,P,4150,28,382,240,14.6,3.4,14.0,1,14.8,1,4567.018,4540.0
IO2604,P,4200,28,933,568,18.6,4.4,18.4,1,18.8,10,4567.018,4540.0
IO2604,P,4250,28,560,209,22.8,4.6,23.0,1,23.6,3,4567.018,4540.0
IO2604,P,4300,28,1109,699,28.4,5.2,28.2,1,29.4,1,4567.018,4540.0
IO2604,P,4350,28,1015,682,36.2,5.0,35.0,1,37.0,1,4567.018,4540.0
IO2604,P,4400,28,2340,1860,45.0,6.4,44.6,4,45.4,4,4567.018,4540.0
IO2604,P,4450,28,1432,1100,58.0,8.0,56.8,1,58.0,2,4567.018,4540.0
IO2604,P,4500,28,3472,2743,75.0,10.4,73.4,1,75.0,1,4567.018,4540.0
IO2604,P,4550,28,1366,2162,93.6,8.4,92.6,5,93.8,1,4567.018,4540.0
IO2604,P,4600,28,3007,4414,121.2,11.6,121.2,12,121.4,1,4567.018,4540.0
IO2604,P,4650,28,3555,2401,149.0,14.0,148.2,1,150.8,1,4567.018,4540.0
IO2604,P,4700,28,2707,1263,187.8,17.2,186.6,1,188.0,3,4567.018,4540.0
IO2604,P,4750,28,1157,456,226.6,17.4,225.2,1,230.0,1,4567.018,4540.0
IO2604,P,4800,28,825,219,270.8,18.2,264.6,1,274.8,1,4567.018,4540.0
IO2604,P,4850,28,280,161,315.6,19.2,309.8,1,319.4,1,4567.018,4540.0
IO2604,P,4900,28,287,81,363.0,20.0,356.6,1,367.0,1,4567.018,4540.0
IO2604,P,4950,28,148,45,403.2,13.0,404.6,1,415.8,1,4567.018,4540.0
IO2604,P,5000,28,224,39,452.2,8.4,453.2,1,464.8,1,4567.018,4540.0
IO2604,P,5100,28,122,27,510.8,-31.0,548.0,1,564.8,1,4567.018,4540.0
IO2604,P,5200,28,118,30,658.6,17.6,645.6,1,663.4,1,4567.018,4540.0
IO2604,P,5300,28,188,28,718.2,-22.6,745.0,1,763.8,1,4567.018,4540.0
