ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2604,C,4100,44,63,36,504.6,-40.0,488.0,1,501.0,1,4615.455
IO2604,C,4150,44,48,35,442.2,-54.4,441.2,1,454.0,1,4615.455
IO2604,C,4200,44,53,31,402.8,-45.8,394.6,1,407.2,1,4615.455
IO2604,C,4250,44,21,42,366.4,-35.0,349.4,1,361.2,1,4615.455
IO2604,C,4300,44,67,69,306.2,-48.4,304.8,1,315.0,1,4615.455
IO2604,C,4350,44,70,115,272.6,-37.4,261.0,1,268.6,1,4615.455
IO2604,C,4400,44,282,205,222.8,-43.8,223.6,1,227.0,1,4615.455
IO2604,C,4450,44,163,223,179.2,-44.2,180.6,1,187.8,1,4615.455
IO2604,C,4500,44,431,383,142.8,-40.0,146.8,2,152.0,1,4615.455
IO2604,C,4550,44,231,508,111.0,-34.0,113.0,1,119.4,1,4615.455
IO2604,C,4600,44,1323,1616,84.6,-27.4,86.8,1,89.6,1,4615.455
IO2604,C,4650,44,1074,1081,62.6,-20.8,63.8,1,64.4,1,4615.455
IO2604,C,4700,44,1769,1574,46.4,-14.4,46.2,2,46.4,1,4615.455
IO2604,C,4750,44,1172,716,34.6,-8.4,35.0,1,36.0,1,4615.455
IO2604,C,4800,44,1775,1280,26.2,-6.0,25.6,1,27.6,1,4615.455
IO2604,C,4850,44,1140,527,20.0,-2.8,20.0,1,20.6,2,4615.455
IO2604,C,4900,44,1443,763,15.6,-1.6,15.4,1,15.8,3,4615.455
IO2604,C,4950,44,655,627,12.6,-1.2,12.6,1,13.6,2,4615.455
IO2604,C,5000,44,1377,992,10.6,-0.8,10.4,5,11.0,4,4615.455
IO2604,C,5100,44,658,595,7.8,0.0,7.6,3,8.0,3,4615.455
IO2604,C,5200,44,552,317,5.8,0.2,5.6,5,5.8,2,4615.455
IO2604,C,5300,44,2163,733,5.6,0.8,5.6,4,5.8,9,4615.455
IO2604,P,4100,44,661,962,14.2,5.6,13.8,4,14.4,1,4615.455
IO2604,P,4150,44,284,426,16.0,6.0,16.0,7,16.4,1,4615.455
IO2604,P,4200,44,696,560,19.2,8.0,19.0,7,19.6,2,4615.455
IO2604,P,4250,44,442,263,23.4,9.0,22.4,2,24.4,1,4615.455
IO2604,P,4300,44,797,855,27.2,9.6,27.0,6,28.8,1,4615.455
IO2604,P,4350,44,601,604,33.6,12.4,33.4,6,34.8,1,4615.455
IO2604,P,4400,44,859,1085,42.6,15.6,42.6,1,42.8,2,4615.455
IO2604,P,4450,44,550,578,52.4,18.8,52.4,1,52.6,1,4615.455
IO2604,P,4500,44,1165,1118,67.0,23.6,63.2,1,66.6,1,4615.455
IO2604,P,4550,44,372,293,83.8,29.2,80.0,1,84.4,1,4615.455
IO2604,P,4600,44,957,676,107.0,35.2,102.2,1,106.2,1,4615.455
IO2604,P,4650,44,1102,670,134.0,38.4,127.6,1,131.6,1,4615.455
IO2604,P,4700,44,1038,514,168.4,48.6,165.6,2,168.2,1,4615.455
IO2604,P,4750,44,524,171,198.0,44.6,197.2,1,205.2,1,4615.455
IO2604,P,4800,44,321,144,247.4,53.0,239.0,1,245.8,1,4615.455
IO2604,P,4850,44,176,65,291.4,58.4,278.4,1,292.2,1,4615.455
IO2604,P,4900,44,258,96,327.8,51.0,324.0,1,337.4,1,4615.455
IO2604,P,4950,44,87,55,369.4,44.2,373.6,1,384.2,1,4615.455
IO2604,P,5000,44,102,64,422.4,49.6,421.4,1,431.8,1,4615.455
IO2604,P,5100,44,60,42,538.2,69.2,515.2,1,531.0,1,4615.455
IO2604,P,5200,44,40,42,608.0,42.2,609.4,1,629.2,1,4615.455
IO2604,P,5300,44,85,47,719.6,54.8,708.6,1,729.4,1,4615.455
