合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,76602,28417,48185,177.41,109913,39621,70292,2026-03-09
159915,创业板ETF易方达,2012338,782893,1229445,108.55,1345393,645124,700269,2026-03-09
159919,沪深300ETF嘉实,254558,100538,154020,80.54,240706,133323,107383,2026-03-09
159922,中证500ETF嘉实,426519,153490,273029,90.45,350599,184088,166511,2026-03-09
