ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2606,C,3400,107,176,21,1151.6,-45.0,1133.2,1,1162.4,1,4615.455
IO2606,C,3500,107,109,15,1050.0,-51.4,1036.0,1,1064.4,1,4615.455
IO2606,C,3600,107,120,3,952.8,-55.2,939.2,1,966.4,1,4615.455
IO2606,C,3700,107,108,23,857.4,-38.2,843.6,1,870.2,1,4615.455
IO2606,C,3800,107,98,17,764.6,-44.0,749.0,1,774.8,1,4615.455
IO2606,C,3900,107,142,14,670.2,-44.6,656.2,1,681.2,1,4615.455
IO2606,C,4000,107,213,32,568.4,-53.8,564.6,1,588.4,1,4615.455
IO2606,C,4100,107,122,14,498.0,-32.2,477.0,2,494.2,2,4615.455
IO2606,C,4200,107,197,74,395.4,-49.2,392.8,1,409.4,1,4615.455
IO2606,C,4300,107,281,117,317.4,-47.6,313.6,1,330.6,1,4615.455
IO2606,C,4400,107,367,64,261.0,-25.6,250.0,2,255.4,1,4615.455
IO2606,C,4500,107,1520,274,189.6,-35.4,186.6,1,196.2,1,4615.455
IO2606,C,4600,107,2252,308,140.8,-26.2,139.0,1,141.4,1,4615.455
IO2606,C,4700,107,3724,588,105.2,-19.4,106.4,1,111.2,1,4615.455
IO2606,C,4800,107,2964,420,80.6,-14.0,79.8,1,85.0,1,4615.455
IO2606,C,4900,107,1975,267,61.0,-7.4,60.0,1,63.2,1,4615.455
IO2606,C,5000,107,3353,416,49.4,-3.8,49.2,1,49.4,1,4615.455
IO2606,C,5200,107,4045,327,33.0,-2.6,32.6,1,33.6,3,4615.455
IO2606,C,5400,107,6386,744,24.2,0.4,24.2,2,25.4,2,4615.455
IO2606,P,3400,107,1163,181,8.8,1.8,8.6,3,8.8,2,4615.455
IO2606,P,3500,107,412,105,10.4,2.2,10.2,4,10.6,2,4615.455
IO2606,P,3600,107,490,67,12.0,2.0,12.4,3,12.6,1,4615.455
IO2606,P,3700,107,423,59,14.4,1.6,15.6,8,16.0,1,4615.455
IO2606,P,3800,107,1004,66,20.0,3.8,19.8,1,20.2,2,4615.455
IO2606,P,3900,107,508,117,25.4,4.6,25.4,2,27.6,2,4615.455
IO2606,P,4000,107,947,282,33.8,6.4,33.6,2,35.6,1,4615.455
IO2606,P,4100,107,589,355,44.6,8.6,44.6,3,46.0,2,4615.455
IO2606,P,4200,107,973,366,60.0,11.4,58.2,1,59.4,1,4615.455
IO2606,P,4300,107,693,185,81.4,17.0,78.2,2,81.6,1,4615.455
IO2606,P,4400,107,703,334,111.8,23.0,112.0,15,113.0,1,4615.455
IO2606,P,4500,107,1460,416,151.2,29.2,143.8,1,154.2,1,4615.455
IO2606,P,4600,107,1497,118,199.2,32.4,195.6,2,205.2,1,4615.455
IO2606,P,4700,107,1728,19,255.8,29.8,258.6,1,268.8,1,4615.455
IO2606,P,4800,107,1056,39,334.4,41.2,329.4,1,346.2,1,4615.455
IO2606,P,4900,107,1083,47,415.2,47.8,409.8,1,425.8,1,4615.455
IO2606,P,5000,107,775,27,500.6,44.8,500.0,2,512.4,1,4615.455
IO2606,P,5200,107,379,36,687.8,54.6,672.2,1,688.0,1,4615.455
IO2606,P,5400,107,158,3,901.8,79.8,859.6,1,886.6,1,4615.455
