ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2603,C,8300,16,7163,22934,79.4,-12.2,79.4,1,79.6,1,8203.869
MO2603,C,8400,16,7476,12976,47.6,-10.4,47.2,2,47.6,2,8203.869
MO2603,C,8500,16,9665,14890,26.8,-5.8,26.6,2,27.0,3,8203.869
MO2603,C,8600,16,8589,8513,14.2,-4.2,14.0,18,14.2,23,8203.869
MO2603,C,8700,16,5537,6425,8.4,-1.0,8.4,2,8.8,5,8203.869
MO2603,C,8800,16,5916,4500,5.4,-0.6,5.2,3,5.4,2,8203.869
MO2603,C,8900,16,3589,2518,3.8,0.0,3.8,35,4.0,9,8203.869
MO2603,C,9000,16,4233,1702,4.0,0.2,4.0,1,4.2,7,8203.869
MO2603,C,9100,16,1771,997,3.2,0.2,3.2,15,3.4,17,8203.869
MO2603,C,9200,16,2502,1200,3.2,0.2,3.0,21,3.2,4,8203.869
MO2603,C,9300,16,1841,497,2.8,0.0,2.8,3,3.0,3,8203.869
MO2603,C,9400,16,6056,1418,3.2,0.4,3.0,2,3.2,9,8203.869
MO2603,C,9500,16,1497,442,2.8,0.0,2.6,2,3.0,11,8203.869
MO2603,P,4900,16,1273,390,0.8,0.0,0.6,7,0.8,2,8203.869
MO2603,P,5000,16,931,91,0.8,0.0,0.8,5,1.0,9,8203.869
MO2603,P,5200,16,1126,137,1.2,0.4,1.0,13,1.2,4,8203.869
MO2603,P,5400,16,894,131,1.2,0.4,1.0,1,1.2,7,8203.869
MO2603,P,5600,16,998,209,1.4,0.4,1.2,4,1.4,5,8203.869
MO2603,P,5800,16,1316,199,1.2,0.2,1.2,9,1.4,3,8203.869
MO2603,P,6000,16,1568,496,1.6,0.6,1.4,11,1.6,5,8203.869
MO2603,P,6200,16,1192,488,1.8,0.6,1.8,1,2.0,5,8203.869
MO2603,P,6400,16,1192,718,2.4,1.0,2.2,11,2.4,1,8203.869
MO2603,P,6500,16,578,748,3.0,1.2,2.8,10,3.0,3,8203.869
MO2603,P,6600,16,1440,835,3.4,1.4,3.2,10,3.4,1,8203.869
MO2603,P,6700,16,676,912,4.0,1.8,4.0,10,4.2,5,8203.869
MO2603,P,6800,16,2367,2099,5.4,2.4,5.2,2,5.4,9,8203.869
MO2603,P,6900,16,974,1732,5.8,2.6,5.6,9,6.0,20,8203.869
MO2603,P,7000,16,3403,3618,7.4,3.2,7.2,7,7.4,21,8203.869
MO2603,P,7100,16,1630,2269,8.2,3.6,8.2,5,8.4,6,8203.869
MO2603,P,7200,16,2880,3145,10.2,4.6,10.2,1,10.4,6,8203.869
MO2603,P,7300,16,2880,4276,12.6,5.8,12.4,4,12.6,3,8203.869
MO2603,P,7400,16,4530,5978,16.4,6.8,16.2,4,16.4,1,8203.869
MO2603,P,7500,16,5067,11213,22.4,9.4,21.4,5,22.4,1,8203.869
MO2603,P,7600,16,5170,10639,27.2,8.8,27.2,3,27.8,1,8203.869
MO2603,P,7700,16,5406,8809,35.4,9.8,35.4,1,35.8,1,8203.869
MO2603,P,7800,16,5111,14097,48.4,13.0,48.4,16,49.0,1,8203.869
MO2603,P,7900,16,3917,14063,63.0,15.0,61.6,3,63.2,1,8203.869
MO2603,P,8000,16,8596,26713,85.2,17.4,85.0,2,85.2,85,8203.869
MO2603,P,8100,16,5017,15357,114.0,19.8,113.8,4,114.0,2,8203.869
MO2603,P,8200,16,6369,11327,150.8,21.0,150.6,2,151.4,2,8203.869
MO2603,P,8300,16,4657,6017,202.4,23.8,200.8,1,203.0,1,8203.869
MO2603,P,8400,16,2845,3723,266.2,24.4,266.0,1,268.8,1,8203.869
MO2603,P,8500,16,2174,1523,347.0,26.0,346.8,1,347.0,1,8203.869
MO2603,P,8600,16,760,458,436.0,30.8,435.8,2,436.2,1,8203.869
MO2603,P,8700,16,439,117,526.6,28.6,523.8,1,531.8,1,8203.869
MO2603,P,8800,16,261,215,632.8,36.6,620.6,1,631.8,1,8203.869
MO2603,P,8900,16,129,159,731.8,40.4,719.8,1,730.8,2,8203.869
MO2603,P,9000,16,313,218,837.4,46.8,820.6,1,830.0,1,8203.869
MO2603,P,9100,16,72,74,923.0,36.0,920.4,1,929.2,1,8203.869
MO2603,P,9200,16,110,71,1016.0,29.8,1018.2,1,1028.8,1,8203.869
MO2603,P,9300,16,101,98,1115.8,30.0,1105.8,1,1143.6,2,8203.869
MO2603,P,9400,16,125,26,1218.4,32.8,1208.6,1,1243.2,1,8203.869
MO2603,P,9500,16,96,76,1305.4,16.4,1305.0,1,1343.0,1,8203.869
