ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2604,C,2500,23,16,0,331.6,1.6,348.4,1,358.8,1,2859.534,2848.0
HO2604,C,2550,23,75,43,302.6,21.0,299.8,1,310.0,3,2859.534,2848.0
HO2604,C,2600,23,50,16,259.0,25.4,253.4,1,257.6,1,2859.534,2848.0
HO2604,C,2650,23,236,164,210.8,21.2,205.4,2,210.2,1,2859.534,2848.0
HO2604,C,2700,23,571,453,162.2,16.6,159.4,2,164.0,1,2859.534,2848.0
HO2604,C,2750,23,613,639,117.8,14.2,115.0,1,117.6,1,2859.534,2848.0
HO2604,C,2800,23,2067,2154,78.2,9.6,78.0,5,78.2,2,2859.534,2848.0
HO2604,C,2850,23,1945,2727,45.8,3.8,45.6,5,45.8,7,2859.534,2848.0
HO2604,C,2900,23,2803,2408,24.2,0.8,24.0,11,24.2,2,2859.534,2848.0
HO2604,C,2950,23,2769,1554,12.2,-0.8,12.0,6,12.2,1,2859.534,2848.0
HO2604,C,3000,23,3881,1950,7.4,-0.8,7.2,20,7.4,3,2859.534,2848.0
HO2604,C,3050,23,2000,791,4.2,-0.8,4.0,6,4.2,5,2859.534,2848.0
HO2604,C,3100,23,2572,823,3.0,-0.4,2.8,13,3.0,9,2859.534,2848.0
HO2604,C,3150,23,756,370,2.4,-0.6,2.4,13,2.6,5,2859.534,2848.0
HO2604,C,3200,23,816,162,2.2,-0.4,2.0,12,2.2,12,2859.534,2848.0
HO2604,C,3250,23,302,95,1.8,-0.4,1.8,1,2.0,6,2859.534,2848.0
HO2604,C,3300,23,520,71,1.8,-0.2,1.6,7,2.0,9,2859.534,2848.0
HO2604,C,3350,23,409,59,1.6,-0.2,1.6,3,1.8,6,2859.534,2848.0
HO2604,C,3400,23,722,70,1.6,-0.2,1.6,2,1.8,6,2859.534,2848.0
HO2604,C,3450,23,1348,267,1.8,0.0,1.6,3,1.8,3,2859.534,2848.0
HO2604,P,2500,23,457,274,3.0,-1.4,2.8,3,3.0,4,2859.534,2848.0
HO2604,P,2550,23,1084,460,3.8,-2.0,3.6,6,3.8,6,2859.534,2848.0
HO2604,P,2600,23,808,359,4.8,-3.2,4.6,8,5.0,5,2859.534,2848.0
HO2604,P,2650,23,923,547,7.0,-4.2,7.0,2,7.2,3,2859.534,2848.0
HO2604,P,2700,23,1205,997,10.8,-7.0,10.8,4,11.0,39,2859.534,2848.0
HO2604,P,2750,23,878,975,16.6,-10.4,16.4,7,16.8,3,2859.534,2848.0
HO2604,P,2800,23,1599,1304,26.6,-15.0,26.2,3,26.8,3,2859.534,2848.0
HO2604,P,2850,23,1503,2353,44.2,-20.0,44.2,1,45.0,1,2859.534,2848.0
HO2604,P,2900,23,1350,1254,71.4,-25.0,72.2,1,73.0,1,2859.534,2848.0
HO2604,P,2950,23,1263,863,109.6,-28.6,109.4,1,110.0,1,2859.534,2848.0
HO2604,P,3000,23,1211,383,153.6,-26.6,153.4,2,158.0,1,2859.534,2848.0
HO2604,P,3050,23,703,34,201.8,-26.0,200.8,1,205.4,1,2859.534,2848.0
HO2604,P,3100,23,300,68,251.4,-29.4,250.0,1,254.2,1,2859.534,2848.0
HO2604,P,3150,23,150,6,299.0,-31.0,295.4,1,305.6,1,2859.534,2848.0
HO2604,P,3200,23,185,1,348.4,-31.2,345.0,1,355.2,1,2859.534,2848.0
HO2604,P,3250,23,86,0,445.8,16.4,394.8,1,405.2,1,2859.534,2848.0
HO2604,P,3300,23,87,0,521.0,41.4,444.6,2,455.2,1,2859.534,2848.0
HO2604,P,3350,23,121,0,544.8,15.0,500.0,1,505.2,1,2859.534,2848.0
HO2604,P,3400,23,193,0,609.8,29.6,541.8,1,555.4,1,2859.534,2848.0
HO2604,P,3450,23,142,0,665.8,35.0,591.4,1,605.6,1,2859.534,2848.0
