合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,48442,29372,19070,55.41,62585,40271,22314,2026-09-08
159915,创业板ETF易方达,1556934,940301,616633,85.3,1615465,871811,743654,2026-09-08
159919,沪深300ETF嘉实,54845,33122,21723,51.21,191184,126435,64749,2026-09-08
159922,中证500ETF嘉实,178568,117143,61425,59.27,348721,218946,129775,2026-09-08
