ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2605,C,7200,58,23,30,846.4,59.0,849.6,1,879.6,1,8096.595,
MO2605,C,7300,58,19,16,732.8,27.2,765.4,1,795.4,1,8096.595,
MO2605,C,7400,58,47,43,697.6,69.6,684.4,1,714.4,1,8096.595,
MO2605,C,7500,58,27,9,590.0,35.8,606.4,1,636.4,1,8096.595,
MO2605,C,7600,58,24,9,484.2,-1.8,535.4,1,558.0,1,8096.595,
MO2605,C,7700,58,55,41,477.0,54.0,470.0,1,484.8,1,8096.595,
MO2605,C,7800,58,71,65,414.8,54.4,404.6,1,419.6,3,8096.595,
MO2605,C,7900,58,352,418,353.0,47.0,344.2,1,359.2,1,8096.595,
MO2605,C,8000,58,496,661,294.4,34.6,289.2,1,304.2,1,8096.595,
MO2605,C,8100,58,293,276,240.0,23.0,239.8,1,240.0,19,8096.595,
MO2605,C,8200,58,249,261,200.0,21.6,197.0,1,200.0,9,8096.595,
MO2605,C,8300,58,256,177,165.4,17.4,163.6,1,171.6,1,8096.595,
MO2605,C,8400,58,302,159,135.6,10.6,132.4,1,140.4,1,8096.595,
MO2605,C,8500,58,307,279,114.0,15.8,107.2,1,114.4,1,8096.595,
MO2605,C,8600,58,318,383,90.0,9.6,87.0,2,90.0,1,8096.595,
MO2605,C,8700,58,192,138,74.8,8.8,70.0,1,73.4,1,8096.595,
MO2605,C,8800,58,124,168,58.8,3.0,58.0,7,60.4,1,8096.595,
MO2605,C,8900,58,109,99,48.8,3.6,47.6,1,49.0,1,8096.595,
MO2605,C,9000,58,222,186,40.2,2.6,39.0,1,40.6,1,8096.595,
MO2605,C,9100,58,101,84,33.2,1.2,32.2,1,33.8,1,8096.595,
MO2605,C,9200,58,177,82,28.0,-0.2,26.6,1,28.6,1,8096.595,
MO2605,C,9300,58,112,85,23.0,0.2,22.2,5,24.6,1,8096.595,
MO2605,C,9400,58,164,126,20.4,0.4,20.0,2,20.8,1,8096.595,
MO2605,C,9500,58,388,375,18.0,0.4,17.2,1,18.0,14,8096.595,
MO2605,P,7200,58,862,407,82.0,-10.2,80.2,1,82.0,11,8096.595,
MO2605,P,7300,58,538,311,97.8,-13.2,95.8,1,100.8,1,8096.595,
MO2605,P,7400,58,366,184,113.6,-20.4,112.8,1,120.8,1,8096.595,
MO2605,P,7500,58,278,105,138.4,-21.0,134.6,1,142.6,1,8096.595,
MO2605,P,7600,58,1222,106,166.2,-25.4,160.6,1,167.6,1,8096.595,
MO2605,P,7700,58,367,361,196.4,-25.8,189.8,1,197.8,1,8096.595,
MO2605,P,7800,58,301,200,227.8,-35.6,224.0,1,232.0,1,8096.595,
MO2605,P,7900,58,346,245,260.0,-47.6,261.4,1,266.6,1,8096.595,
MO2605,P,8000,58,295,210,305.8,-54.8,306.2,1,319.2,1,8096.595,
MO2605,P,8100,58,267,204,363.8,-54.4,354.6,1,369.6,1,8096.595,
MO2605,P,8200,58,157,93,413.8,-59.8,411.4,1,426.2,1,8096.595,
MO2605,P,8300,58,122,19,487.6,-60.4,475.2,1,488.8,1,8096.595,
MO2605,P,8400,58,150,32,570.4,-52.0,534.8,1,564.8,1,8096.595,
MO2605,P,8500,58,104,18,612.0,-88.2,608.6,1,638.6,1,8096.595,
MO2605,P,8600,58,61,32,754.6,-27.4,687.0,1,717.0,1,8096.595,
MO2605,P,8700,58,46,1,793.2,-73.8,769.6,1,799.6,1,8096.595,
MO2605,P,8800,58,24,0,810.8,-144.2,855.4,2,885.4,1,8096.595,
MO2605,P,8900,58,14,0,1022.2,-20.4,944.2,1,974.2,1,8096.595,
MO2605,P,9000,58,9,6,1069.8,-63.6,1032.4,1,1076.4,1,8096.595,
MO2605,P,9100,58,6,8,1162.2,-68.4,1123.6,1,1173.2,1,8096.595,
MO2605,P,9200,58,8,3,1307.2,-14.4,1216.4,1,1267.6,1,8096.595,
MO2605,P,9300,58,6,2,1411.2,-7.0,1312.4,1,1363.0,1,8096.595,
MO2605,P,9400,58,6,7,1450.4,-62.6,1403.2,1,1459.4,1,8096.595,
MO2605,P,9500,58,10,2,1591.2,-20.0,1505.2,1,1556.6,1,8096.595,
