ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2607,C,7400,43,118,53,938.0,-13.6,923.2,1,953.2,1,8420.095,8284.0
MO2607,C,7500,43,66,31,823.6,-42.0,837.8,1,867.8,1,8420.095,8284.0
MO2607,C,7600,43,83,19,774.8,-6.8,754.0,1,784.0,1,8420.095,8284.0
MO2607,C,7700,43,59,36,690.6,-10.4,674.0,1,704.0,1,8420.095,8284.0
MO2607,C,7800,43,204,134,636.4,12.6,597.4,1,627.4,1,8420.095,8284.0
MO2607,C,7900,43,203,65,524.2,-26.4,528.6,1,551.2,1,8420.095,8284.0
MO2607,C,8000,43,581,145,457.8,-24.2,464.4,1,479.4,1,8420.095,8284.0
MO2607,C,8100,43,263,196,395.4,-19.2,400.8,1,415.8,1,8420.095,8284.0
MO2607,C,8200,43,734,565,357.0,3.0,343.2,1,358.2,1,8420.095,8284.0
MO2607,C,8300,43,4298,1838,300.6,-4.4,299.2,1,299.8,8,8420.095,8284.0
MO2607,C,8400,43,2118,1494,252.4,-6.6,250.0,1,250.4,10,8420.095,8284.0
MO2607,C,8500,43,2698,1586,208.6,-6.6,208.2,1,208.6,1,8420.095,8284.0
MO2607,C,8600,43,3330,1228,174.0,-5.6,168.8,2,171.8,1,8420.095,8284.0
MO2607,C,8700,43,3193,953,142.4,-5.0,137.4,1,142.6,1,8420.095,8284.0
MO2607,C,8800,43,1297,784,115.4,-4.6,115.8,3,118.0,1,8420.095,8284.0
MO2607,C,8900,43,962,644,92.0,-5.8,90.4,1,92.2,3,8420.095,8284.0
MO2607,C,9000,43,4155,1540,77.0,-3.4,77.0,1,77.4,1,8420.095,8284.0
MO2607,C,9100,43,867,242,58.4,-4.8,57.0,1,62.0,3,8420.095,8284.0
MO2607,C,9200,43,928,178,46.8,-4.2,46.0,1,46.2,1,8420.095,8284.0
MO2607,C,9300,43,815,234,37.4,-3.2,36.2,1,38.2,5,8420.095,8284.0
MO2607,C,9400,43,688,154,28.8,-3.6,28.6,1,30.8,1,8420.095,8284.0
MO2607,C,9500,43,703,247,24.4,-1.6,23.4,1,25.0,2,8420.095,8284.0
MO2607,C,9600,43,741,253,19.0,-2.2,19.2,1,19.6,1,8420.095,8284.0
MO2607,C,9700,43,705,162,16.0,-0.2,15.2,1,15.6,1,8420.095,8284.0
MO2607,C,9800,43,736,62,13.0,-0.4,12.0,1,12.8,1,8420.095,8284.0
MO2607,C,9900,43,1305,331,10.4,-0.6,10.0,5,10.4,4,8420.095,8284.0
MO2607,P,7400,43,2673,323,50.8,0.0,50.2,1,51.0,1,8420.095,8284.0
MO2607,P,7500,43,1076,300,63.8,0.2,62.4,1,67.2,1,8420.095,8284.0
MO2607,P,7600,43,1849,243,81.0,3.2,78.8,1,83.8,1,8420.095,8284.0
MO2607,P,7700,43,1356,284,98.6,1.0,100.0,1,102.6,1,8420.095,8284.0
MO2607,P,7800,43,2149,532,123.0,5.0,123.0,1,127.2,1,8420.095,8284.0
MO2607,P,7900,43,1122,363,148.0,2.0,146.4,1,154.4,1,8420.095,8284.0
MO2607,P,8000,43,1635,962,179.4,1.8,178.0,1,186.0,1,8420.095,8284.0
MO2607,P,8100,43,1305,670,215.2,0.8,215.0,5,222.2,1,8420.095,8284.0
MO2607,P,8200,43,1671,1216,257.6,2.0,257.0,1,263.6,1,8420.095,8284.0
MO2607,P,8300,43,1782,1592,305.2,0.8,300.0,2,308.0,1,8420.095,8284.0
MO2607,P,8400,43,1488,918,356.2,0.4,355.6,5,367.2,2,8420.095,8284.0
MO2607,P,8500,43,1306,570,415.8,3.6,410.4,1,425.2,1,8420.095,8284.0
MO2607,P,8600,43,1181,450,482.4,6.2,478.4,1,488.8,1,8420.095,8284.0
MO2607,P,8700,43,735,312,578.4,35.8,534.8,1,564.8,1,8420.095,8284.0
MO2607,P,8800,43,598,322,624.4,6.4,630.0,10,638.4,1,8420.095,8284.0
MO2607,P,8900,43,141,10,681.2,-9.8,685.8,1,715.8,1,8420.095,8284.0
MO2607,P,9000,43,564,60,790.6,18.4,767.6,1,797.6,1,8420.095,8284.0
MO2607,P,9100,43,87,0,879.6,23.8,852.0,1,882.0,1,8420.095,8284.0
MO2607,P,9200,43,68,44,938.0,-4.8,939.4,1,969.4,1,8420.095,8284.0
MO2607,P,9300,43,85,10,1025.6,-9.2,1023.6,1,1062.0,1,8420.095,8284.0
MO2607,P,9400,43,99,3,1139.4,15.8,1106.4,1,1166.4,2,8420.095,8284.0
MO2607,P,9500,43,113,20,1221.8,5.0,1199.8,1,1259.8,1,8420.095,8284.0
MO2607,P,9600,43,101,10,1319.6,8.4,1294.6,1,1354.6,1,8420.095,8284.0
MO2607,P,9700,43,112,30,1454.6,30.2,1390.4,1,1450.4,1,8420.095,8284.0
MO2607,P,9800,43,154,22,1529.8,8.8,1487.2,1,1547.2,1,8420.095,8284.0
MO2607,P,9900,43,149,13,1591.4,-27.0,1584.6,1,1644.6,1,8420.095,8284.0
