合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,60821,10948,49873,85.35,61229,33035,28194,2026-07-06
159915,创业板ETF易方达,2226569,1036102,1190467,104.24,1534001,751091,782910,2026-07-06
159919,沪深300ETF嘉实,123056,64113,58943,51.24,223282,147632,75650,2026-07-06
159922,中证500ETF嘉实,274603,129052,145551,58.02,290823,184039,106784,2026-07-06
