ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2703,C,10000,213,1215,90,59.0,-6.0,57.2,1,58.2,1,7945.964,7386.2
MO2703,C,6200,213,75,0,1396.6,-28.8,1317.8,1,1397.4,1,7945.964,7386.2
MO2703,C,6400,213,106,0,1194.4,-53.4,1163.6,1,1238.6,1,7945.964,7386.2
MO2703,C,6600,213,572,14,1043.0,-53.2,1033.4,1,1066.0,1,7945.964,7386.2
MO2703,C,6800,213,482,17,902.8,-48.6,893.8,1,924.2,1,7945.964,7386.2
MO2703,C,7000,213,608,22,776.0,-39.0,763.0,1,795.0,1,7945.964,7386.2
MO2703,C,7200,213,629,62,662.8,-28.4,643.6,1,677.2,1,7945.964,7386.2
MO2703,C,7400,213,949,37,545.6,-32.0,536.6,1,573.0,1,7945.964,7386.2
MO2703,C,7600,213,977,69,462.0,-22.2,456.6,1,468.4,1,7945.964,7386.2
MO2703,C,7800,213,800,70,385.4,-20.6,378.2,1,391.2,1,7945.964,7386.2
MO2703,C,8000,213,796,106,317.6,-21.4,313.0,1,326.2,1,7945.964,7386.2
MO2703,C,8200,213,939,22,260.6,-13.8,257.6,1,267.4,1,7945.964,7386.2
MO2703,C,8400,213,763,13,217.6,-12.2,212.2,1,223.0,1,7945.964,7386.2
MO2703,C,8600,213,1224,56,185.2,-9.4,178.6,1,186.0,1,7945.964,7386.2
MO2703,C,8800,213,2063,236,153.4,-9.6,153.4,2,157.6,1,7945.964,7386.2
MO2703,C,9000,213,1548,100,127.2,-9.6,123.0,1,133.4,1,7945.964,7386.2
MO2703,C,9200,213,413,195,107.0,-7.8,104.2,1,110.6,1,7945.964,7386.2
MO2703,C,9400,213,330,37,92.0,-6.2,88.4,1,94.2,1,7945.964,7386.2
MO2703,C,9600,213,291,117,78.6,-6.0,75.4,1,81.2,1,7945.964,7386.2
MO2703,C,9800,213,380,107,67.8,-7.0,66.8,1,69.6,1,7945.964,7386.2
MO2703,P,10000,213,76,1,2580.8,38.4,2526.8,1,2683.8,1,7945.964,7386.2
MO2703,P,6200,213,822,235,153.0,7.2,152.0,1,159.4,1,7945.964,7386.2
MO2703,P,6400,213,501,75,193.0,10.6,187.6,1,195.8,1,7945.964,7386.2
MO2703,P,6600,213,2912,194,239.0,9.0,237.4,1,242.6,1,7945.964,7386.2
MO2703,P,6800,213,701,77,293.4,17.2,285.8,1,303.6,1,7945.964,7386.2
MO2703,P,7000,213,705,98,356.4,16.4,353.4,1,370.6,1,7945.964,7386.2
MO2703,P,7200,213,1264,101,442.4,31.2,438.0,1,450.4,1,7945.964,7386.2
MO2703,P,7400,213,1144,103,529.6,28.6,526.0,1,545.6,1,7945.964,7386.2
MO2703,P,7600,213,607,33,649.8,47.2,621.0,1,661.0,1,7945.964,7386.2
MO2703,P,7800,213,579,77,763.6,44.8,740.0,2,778.0,1,7945.964,7386.2
MO2703,P,8000,213,631,53,894.4,47.0,872.0,1,908.2,1,7945.964,7386.2
MO2703,P,8200,213,461,5,1040.2,54.8,1014.8,1,1049.6,1,7945.964,7386.2
MO2703,P,8400,213,290,0,1168.6,33.2,1145.4,1,1220.4,1,7945.964,7386.2
MO2703,P,8600,213,371,3,1345.2,32.4,1309.0,1,1384.8,1,7945.964,7386.2
MO2703,P,8800,213,262,0,1474.4,8.4,1478.4,1,1554.2,1,7945.964,7386.2
MO2703,P,9000,213,74,4,1709.8,76.0,1651.8,1,1725.6,1,7945.964,7386.2
MO2703,P,9200,213,27,0,1864.4,55.6,1829.8,1,1897.4,1,7945.964,7386.2
MO2703,P,9400,213,36,0,1986.4,-2.6,2009.4,1,2076.8,1,7945.964,7386.2
MO2703,P,9600,213,33,0,2180.6,4.6,2148.4,1,2308.0,1,7945.964,7386.2
MO2703,P,9800,213,41,0,2416.0,59.4,2337.4,1,2492.4,1,7945.964,7386.2
