合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,39436,29482,9954,67.12,56879,34035,22844,2026-08-10
159915,创业板ETF易方达,1752141,949398,802743,80.86,1882925,1041070,841855,2026-08-10
159919,沪深300ETF嘉实,58722,37184,21538,50.88,235214,155893,79321,2026-08-10
159922,中证500ETF嘉实,154359,102158,52201,52.57,365514,239578,125936,2026-08-10
