合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,52779,45398,7381,67.19,53704,32122,21582,2026-08-04
159915,创业板ETF易方达,1961189,1202874,758315,75.58,1819664,1036393,783271,2026-08-04
159919,沪深300ETF嘉实,75530,48944,26586,50.0,238568,159047,79521,2026-08-04
159922,中证500ETF嘉实,170051,124923,45128,48.31,365530,246469,119061,2026-08-04
