ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
HO2612,C,2500,91,146,12,328.8,24.2,316.2,1,330.2,1,2860.775,2813.6
HO2612,C,2600,91,217,15,236.2,19.2,230.4,1,241.0,1,2860.775,2813.6
HO2612,C,2700,91,578,24,160.0,17.4,152.4,1,162.4,1,2860.775,2813.6
HO2612,C,2800,91,958,35,95.0,8.0,92.8,3,97.4,1,2860.775,2813.6
HO2612,C,2900,91,1417,150,56.2,5.0,53.0,1,55.8,1,2860.775,2813.6
HO2612,C,3000,91,3671,225,31.0,3.0,30.0,10,31.2,2,2860.775,2813.6
HO2612,C,3100,91,1665,122,15.8,1.0,15.8,1,16.6,2,2860.775,2813.6
HO2612,C,3200,91,1199,24,9.2,0.8,8.8,9,9.2,1,2860.775,2813.6
HO2612,C,3300,91,816,8,5.2,0.0,5.4,2,5.8,1,2860.775,2813.6
HO2612,C,3400,91,455,34,4.2,0.6,3.8,1,4.2,2,2860.775,2813.6
HO2612,C,3500,91,1513,39,3.6,0.2,3.4,2,3.8,3,2860.775,2813.6
HO2612,P,2500,91,2857,41,8.6,-1.8,8.0,7,8.6,23,2860.775,2813.6
HO2612,P,2600,91,1169,65,18.8,-4.2,18.2,3,19.4,2,2860.775,2813.6
HO2612,P,2700,91,957,83,39.2,-9.0,38.8,1,41.0,1,2860.775,2813.6
HO2612,P,2800,91,1274,29,75.6,-15.2,74.0,3,79.8,1,2860.775,2813.6
HO2612,P,2900,91,851,12,135.8,-17.8,131.8,1,141.4,1,2860.775,2813.6
HO2612,P,3000,91,605,4,211.6,-19.6,209.0,2,217.2,1,2860.775,2813.6
HO2612,P,3100,91,292,6,297.2,-20.6,291.2,1,304.2,1,2860.775,2813.6
HO2612,P,3200,91,209,0,409.0,-10.8,383.4,1,397.8,1,2860.775,2813.6
HO2612,P,3300,91,262,1,487.2,-29.2,479.0,1,494.0,1,2860.775,2813.6
HO2612,P,3400,91,204,9,579.0,-35.4,576.4,1,592.6,1,2860.775,2813.6
HO2612,P,3500,91,264,6,677.4,-35.8,675.0,1,691.8,1,2860.775,2813.6
