合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,63110,33668,29442,55.85,66552,42702,23850,2026-09-09
159915,创业板ETF易方达,1170692,645475,525217,85.43,1646888,888125,758763,2026-09-09
159919,沪深300ETF嘉实,56274,37815,18459,51.54,193669,127803,65866,2026-09-09
159922,中证500ETF嘉实,205242,158352,46890,59.26,351684,220823,130861,2026-09-09
