合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,120,59600,1220038,721780,498258,69.03,1274907,720400,554507,2026-05-06
510300,沪深300ETF华泰柏瑞,120,81931,1203765,644341,559424,86.82,1170012,607955,562057,2026-05-06
510500,中证500ETF南方,132,240599,1609150,897516,711634,79.29,1229337,578057,651280,2026-05-06
588000,科创50ETF华夏,120,279796,3669796,2008971,1660825,82.67,1895430,882763,1012667,2026-05-06
588080,科创50ETF易方达,114,45717,598979,319595,279384,87.42,412065,195777,216288,2026-05-06
