合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,70079,29849,40230,170.96,101953,37627,64326,2026-03-11
159915,创业板ETF易方达,1925549,955581,969968,140.29,1390903,578837,812066,2026-03-11
159919,沪深300ETF嘉实,99128,40799,58329,90.26,243201,127824,115377,2026-03-11
159922,中证500ETF嘉实,230086,107585,122501,96.6,364058,185175,178883,2026-03-11
