ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2604,C,7100,37,228,10,1190.8,1.0,1160.2,1,1205.8,1,8363.526
MO2604,C,7200,37,53,40,1094.2,-0.2,1066.4,1,1109.8,1,8363.526
MO2604,C,7300,37,44,31,992.2,1.4,982.8,1,1012.8,1,8363.526
MO2604,C,7400,37,111,18,900.6,3.4,890.8,1,920.8,1,8363.526
MO2604,C,7500,37,112,36,822.0,6.6,811.0,1,830.4,1,8363.526
MO2604,C,7600,37,136,27,728.4,1.6,712.8,1,742.8,1,8363.526
MO2604,C,7700,37,226,57,642.4,2.0,627.6,1,650.6,1,8363.526
MO2604,C,7800,37,327,154,564.0,2.0,545.6,1,570.0,2,8363.526
MO2604,C,7900,37,468,276,483.6,5.2,481.0,1,484.0,1,8363.526
MO2604,C,8000,37,810,326,410.0,2.0,407.8,1,416.0,2,8363.526
MO2604,C,8100,37,929,603,339.6,0.0,334.0,1,346.0,1,8363.526
MO2604,C,8200,37,1193,685,277.0,3.8,272.0,1,279.8,5,8363.526
MO2604,C,8300,37,1760,1126,222.0,0.0,221.6,5,223.4,4,8363.526
MO2604,C,8400,37,2219,2344,175.2,3.2,172.8,1,175.2,1,8363.526
MO2604,C,8500,37,2473,1882,135.6,3.2,133.2,1,135.6,1,8363.526
MO2604,C,8600,37,2094,1422,101.4,1.2,100.8,2,103.0,1,8363.526
MO2604,C,8700,37,1469,614,77.4,0.8,76.8,1,77.6,1,8363.526
MO2604,C,8800,37,1603,471,58.8,-0.2,58.2,1,59.0,1,8363.526
MO2604,C,8900,37,1276,391,45.0,-1.4,44.8,1,45.6,1,8363.526
MO2604,C,9000,37,1788,730,34.6,-1.8,35.0,1,35.4,1,8363.526
MO2604,C,9100,37,841,352,27.2,-1.2,26.2,1,28.0,1,8363.526
MO2604,C,9200,37,661,195,21.4,-2.2,21.2,3,22.0,1,8363.526
MO2604,C,9300,37,336,132,17.8,-1.6,17.2,2,18.2,1,8363.526
MO2604,C,9400,37,1755,293,15.8,-1.2,15.8,1,16.0,3,8363.526
MO2604,C,9500,37,840,374,12.2,-1.8,12.2,3,13.0,1,8363.526
MO2604,P,7100,37,1637,561,30.2,2.6,30.0,1,30.4,1,8363.526
MO2604,P,7200,37,1142,227,36.2,3.6,36.0,3,37.2,3,8363.526
MO2604,P,7300,37,1283,369,43.2,4.4,41.8,2,44.2,1,8363.526
MO2604,P,7400,37,1468,364,50.6,4.0,50.0,2,50.6,1,8363.526
MO2604,P,7500,37,1361,354,62.0,6.0,60.2,1,61.6,2,8363.526
MO2604,P,7600,37,2538,582,74.8,6.6,74.0,1,76.0,1,8363.526
MO2604,P,7700,37,1367,463,89.4,6.8,89.0,1,91.6,1,8363.526
MO2604,P,7800,37,1856,511,106.8,8.8,106.8,1,107.0,1,8363.526
MO2604,P,7900,37,2419,993,128.0,9.4,124.8,1,128.6,1,8363.526
MO2604,P,8000,37,2630,1637,155.6,9.6,155.2,1,159.2,1,8363.526
MO2604,P,8100,37,1468,1184,187.0,10.2,182.6,1,188.0,1,8363.526
MO2604,P,8200,37,1829,1501,223.6,13.8,220.6,1,223.0,2,8363.526
MO2604,P,8300,37,1649,1872,275.6,22.6,262.0,1,276.0,1,8363.526
MO2604,P,8400,37,1406,890,320.8,15.6,314.0,1,318.0,1,8363.526
MO2604,P,8500,37,509,185,379.2,11.6,374.2,1,389.2,1,8363.526
MO2604,P,8600,37,202,101,438.0,0.6,442.0,1,457.0,1,8363.526
MO2604,P,8700,37,137,115,519.6,7.2,513.2,2,534.0,1,8363.526
MO2604,P,8800,37,184,97,595.0,2.8,589.8,1,619.8,1,8363.526
MO2604,P,8900,37,104,29,687.6,7.0,675.0,1,705.0,1,8363.526
MO2604,P,9000,37,90,21,788.6,18.2,764.0,1,794.0,1,8363.526
MO2604,P,9100,37,286,6,870.2,7.4,855.8,1,885.8,1,8363.526
MO2604,P,9200,37,43,9,965.2,7.8,949.8,1,979.8,1,8363.526
MO2604,P,9300,37,29,3,1061.0,8.0,1040.0,1,1081.2,1,8363.526
MO2604,P,9400,37,72,22,1159.6,9.0,1134.6,1,1177.8,1,8363.526
MO2604,P,9500,37,57,4,1239.2,-19.4,1232.8,1,1277.6,1,8363.526
