ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2603,C,3200,14,137,0,1471.0,6.4,1473.0,1,1498.6,1,4704.496
IO2603,C,3300,14,126,2,1389.0,23.6,1373.6,1,1398.0,1,4704.496
IO2603,C,3400,14,165,0,1258.6,-6.6,1274.4,1,1297.6,1,4704.496
IO2603,C,3500,14,175,2,1188.0,22.8,1175.0,1,1196.8,1,4704.496
IO2603,C,3600,14,197,0,1043.2,-22.0,1075.6,1,1096.4,1,4704.496
IO2603,C,3700,14,143,0,947.8,-17.4,976.4,1,995.8,1,4704.496
IO2603,C,3800,14,91,0,843.6,-21.4,876.8,1,895.0,1,4704.496
IO2603,C,3900,14,163,3,788.0,23.0,777.8,1,794.6,1,4704.496
IO2603,C,4000,14,151,6,681.0,15.4,678.6,1,694.2,1,4704.496
IO2603,C,4100,14,182,4,589.4,23.6,579.4,1,593.8,1,4704.496
IO2603,C,4150,14,31,6,536.4,20.2,530.2,1,544.0,1,4704.496
IO2603,C,4200,14,390,35,484.2,17.2,481.6,1,492.2,1,4704.496
IO2603,C,4250,14,84,31,437.0,20.8,431.8,1,441.0,1,4704.496
IO2603,C,4300,14,557,68,384.0,17.0,382.0,1,392.8,2,4704.496
IO2603,C,4350,14,94,39,331.4,13.6,333.0,1,343.4,1,4704.496
IO2603,C,4400,14,1198,187,285.8,16.2,284.4,1,293.8,1,4704.496
IO2603,C,4450,14,461,314,238.0,16.6,237.2,1,242.6,1,4704.496
IO2603,C,4500,14,1170,790,190.8,16.2,189.0,4,190.8,2,4704.496
IO2603,C,4550,14,825,624,142.8,14.0,142.8,1,148.8,1,4704.496
IO2603,C,4600,14,4646,4716,102.0,14.4,101.0,1,102.0,19,4704.496
IO2603,C,4650,14,2951,5610,64.8,14.0,64.2,1,64.8,2,4704.496
IO2603,C,4700,14,10438,11426,34.0,7.8,33.8,2,34.0,1,4704.496
IO2603,C,4750,14,7581,5356,16.4,3.8,16.4,21,16.6,51,4704.496
IO2603,C,4800,14,8417,3390,8.4,1.4,8.4,6,8.6,19,4704.496
IO2603,C,4850,14,4091,1680,4.6,0.4,4.4,14,4.6,1,4704.496
IO2603,C,4900,14,4060,536,2.8,0.0,2.8,3,3.0,8,4704.496
IO2603,C,4950,14,1542,431,2.4,0.2,2.0,13,2.4,10,4704.496
IO2603,C,5000,14,4442,873,2.0,0.2,2.0,1,2.2,12,4704.496
IO2603,C,5100,14,1476,151,1.4,0.0,1.2,17,1.6,13,4704.496
IO2603,C,5200,14,3246,408,0.8,-0.4,0.8,8,1.0,48,4704.496
IO2603,C,5300,14,938,68,0.8,-0.2,0.6,89,1.0,47,4704.496
IO2603,C,5400,14,2393,193,0.8,0.0,0.6,15,0.8,57,4704.496
IO2603,P,3200,14,786,5,0.6,0.0,0.4,11,0.6,4,4704.496
IO2603,P,3300,14,461,3,0.6,0.0,0.4,2,0.6,4,4704.496
IO2603,P,3400,14,343,1,0.6,0.0,0.4,13,0.6,6,4704.496
IO2603,P,3500,14,396,9,0.4,-0.2,0.4,3,0.6,8,4704.496
IO2603,P,3600,14,829,13,0.4,-0.2,0.2,67,0.4,60,4704.496
IO2603,P,3700,14,388,28,0.4,-0.4,0.2,51,0.6,8,4704.496
IO2603,P,3800,14,499,0,0.8,0.0,0.4,35,0.6,5,4704.496
IO2603,P,3900,14,390,1,0.8,0.0,0.4,12,0.6,5,4704.496
IO2603,P,4000,14,1054,157,0.6,-0.4,0.6,53,0.8,4,4704.496
IO2603,P,4100,14,392,26,1.0,-0.4,0.8,8,1.0,9,4704.496
IO2603,P,4150,14,352,120,1.0,-0.4,0.8,8,1.0,4,4704.496
IO2603,P,4200,14,1379,192,1.4,-0.6,1.2,7,1.4,5,4704.496
IO2603,P,4250,14,626,142,1.6,-0.8,1.4,1,1.6,9,4704.496
IO2603,P,4300,14,1299,373,1.6,-1.4,1.6,25,2.0,14,4704.496
IO2603,P,4350,14,1391,420,2.6,-1.0,2.2,5,2.4,3,4704.496
IO2603,P,4400,14,2715,723,3.4,-1.8,3.4,26,3.6,5,4704.496
IO2603,P,4450,14,1600,423,4.8,-1.8,4.6,15,4.8,6,4704.496
IO2603,P,4500,14,3811,1390,7.2,-2.2,7.2,6,7.4,10,4704.496
IO2603,P,4550,14,2608,1072,11.0,-3.4,10.8,2,11.0,2,4704.496
IO2603,P,4600,14,5942,4838,17.6,-4.4,17.4,9,17.8,1,4704.496
IO2603,P,4650,14,4113,5476,29.4,-7.4,29.4,3,29.6,1,4704.496
IO2603,P,4700,14,6376,10156,48.8,-13.4,48.8,3,50.2,2,4704.496
IO2603,P,4750,14,2980,1821,83.0,-14.0,80.2,1,83.2,1,4704.496
IO2603,P,4800,14,1342,511,124.2,-17.8,124.4,1,126.0,1,4704.496
IO2603,P,4850,14,507,138,167.2,-21.8,171.0,1,172.0,1,4704.496
IO2603,P,4900,14,568,101,220.6,-17.8,214.6,3,220.2,1,4704.496
IO2603,P,4950,14,186,33,268.0,-19.0,260.6,1,270.6,1,4704.496
IO2603,P,5000,14,536,44,325.6,-10.4,310.4,1,321.0,1,4704.496
IO2603,P,5100,14,129,26,413.2,-22.4,411.6,1,420.2,1,4704.496
IO2603,P,5200,14,215,16,511.8,-23.6,509.2,1,520.8,2,4704.496
IO2603,P,5300,14,101,30,621.4,-13.8,606.2,1,621.0,1,4704.496
IO2603,P,5400,14,97,42,710.0,-25.0,705.8,1,721.6,1,4704.496
