合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,94,65345,1266094,722317,543777,75.28,1342681,802536,540145,2026-06-25
510300,沪深300ETF华泰柏瑞,96,89517,1276189,673201,602988,89.57,941953,502692,439261,2026-06-25
510500,中证500ETF南方,100,239303,1345469,655699,689770,105.2,945456,390578,554878,2026-06-25
588000,科创50ETF华夏,144,285249,2966075,1506039,1460036,96.95,1875828,736617,1139211,2026-06-25
588080,科创50ETF易方达,142,38116,423024,215050,207974,96.71,359489,139472,220017,2026-06-25
