合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,79973,19104,60869,114.35,80638,37620,43018,2026-06-12
159915,创业板ETF易方达,2024280,1047787,976493,109.35,1624662,776033,848629,2026-06-12
159919,沪深300ETF嘉实,130806,74601,56205,63.61,230809,141074,89735,2026-06-12
159922,中证500ETF嘉实,268723,133997,134726,69.8,323828,190712,133116,2026-06-12
