ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2609,C,3900,98,154,7,783.0,58.6,776.6,1,803.4,1,4777.321,4671.8
IO2609,C,4000,98,305,6,705.0,71.6,684.6,1,710.4,1,4777.321,4671.8
IO2609,C,4100,98,155,6,600.0,56.8,608.6,1,621.0,1,4777.321,4671.8
IO2609,C,4200,98,369,1,513.0,53.2,511.2,1,529.8,2,4777.321,4671.8
IO2609,C,4300,98,231,22,431.2,50.8,428.4,1,447.0,2,4777.321,4671.8
IO2609,C,4400,98,569,42,358.8,49.6,352.0,1,370.4,1,4777.321,4671.8
IO2609,C,4500,98,1749,98,291.6,42.8,291.6,1,300.2,1,4777.321,4671.8
IO2609,C,4600,98,1211,77,228.0,33.2,232.0,1,237.2,2,4777.321,4671.8
IO2609,C,4700,98,3387,379,183.0,31.8,178.0,1,188.4,2,4777.321,4671.8
IO2609,C,4800,98,1650,289,135.2,20.0,139.8,1,140.0,2,4777.321,4671.8
IO2609,C,4900,98,1384,540,107.0,19.8,105.6,1,107.8,1,4777.321,4671.8
IO2609,C,5000,98,2448,562,83.0,15.8,81.6,4,85.6,1,4777.321,4671.8
IO2609,C,5200,98,3707,489,48.0,7.8,47.8,1,48.4,2,4777.321,4671.8
IO2609,C,5400,98,4547,551,31.0,4.6,30.0,12,31.0,2,4777.321,4671.8
IO2609,C,5600,98,1117,285,20.0,2.6,20.0,3,20.6,1,4777.321,4671.8
IO2609,P,3900,98,531,58,17.8,-5.0,17.8,1,18.2,1,4777.321,4671.8
IO2609,P,4000,98,1263,52,23.6,-7.4,23.0,1,24.8,1,4777.321,4671.8
IO2609,P,4100,98,1019,74,33.0,-10.2,31.6,3,33.8,1,4777.321,4671.8
IO2609,P,4200,98,790,110,45.2,-13.6,43.8,1,45.6,1,4777.321,4671.8
IO2609,P,4300,98,880,69,61.4,-16.0,58.2,3,61.2,1,4777.321,4671.8
IO2609,P,4400,98,931,157,85.0,-20.0,85.2,1,87.2,2,4777.321,4671.8
IO2609,P,4500,98,1114,93,116.2,-26.6,110.6,1,117.8,1,4777.321,4671.8
IO2609,P,4600,98,836,150,155.2,-31.8,148.6,1,160.2,1,4777.321,4671.8
IO2609,P,4700,98,728,120,206.0,-39.0,198.4,1,208.8,1,4777.321,4671.8
IO2609,P,4800,98,946,97,262.4,-45.2,254.6,1,266.6,1,4777.321,4671.8
IO2609,P,4900,98,652,169,330.2,-50.8,320.0,1,338.2,1,4777.321,4671.8
IO2609,P,5000,98,512,82,409.8,-51.4,399.8,1,412.6,2,4777.321,4671.8
IO2609,P,5200,98,227,22,569.4,-62.0,558.0,1,581.4,1,4777.321,4671.8
IO2609,P,5400,98,448,6,748.2,-96.4,737.0,1,763.2,1,4777.321,4671.8
IO2609,P,5600,98,208,24,944.0,-94.6,921.8,1,950.0,1,4777.321,4671.8
