合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,61492,1668349,1024793,643556,62.8,1746147,1069827,676320,2026-06-12
510300,沪深300ETF华泰柏瑞,132,73299,1500455,824852,675603,81.91,1332395,750007,582388,2026-06-12
510500,中证500ETF南方,140,233688,2065462,1111575,953887,85.81,1419583,682275,737308,2026-06-12
588000,科创50ETF华夏,158,131199,3558961,1451967,2106994,145.11,2665035,1238841,1426194,2026-06-12
588080,科创50ETF易方达,154,17762,421914,248511,173403,69.78,600910,300365,300545,2026-06-12
