合约标的代码,合约标的名称,成交量,认购成交量,认沽成交量,认沽/认购持仓比,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
159901,深证100ETF易方达,106357,39025,67332,128.93,95975,41923,54052,2026-03-19
159915,创业板ETF易方达,1947233,858584,1088649,121.04,1497559,677495,820064,2026-03-19
159919,沪深300ETF嘉实,190008,85146,104862,74.23,250497,143775,106722,2026-03-19
159922,中证500ETF嘉实,423999,195319,228680,77.27,418007,235797,182210,2026-03-19
