合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,66712,1658734,1052375,606359,57.62,1730586,1050806,679780,2026-06-15
510300,沪深300ETF华泰柏瑞,132,82994,1565703,871847,693856,79.58,1320409,702968,617441,2026-06-15
510500,中证500ETF南方,140,229970,1947337,1035508,911829,88.06,1392271,624292,767979,2026-06-15
588000,科创50ETF华夏,158,153385,5257901,1575660,3682241,233.7,2669531,1188486,1481045,2026-06-15
588080,科创50ETF易方达,154,18045,654161,247872,406289,163.91,591529,278319,313210,2026-06-15
