ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
MO2606,C,5200,4,182,50,3268.0,276.4,3231.2,1,3318.0,1,8521.233,8475.2
MO2606,C,5400,4,131,0,2824.0,32.6,3032.2,1,3119.0,1,8521.233,8475.2
MO2606,C,5600,4,200,11,2858.6,267.2,2834.6,1,2914.6,1,8521.233,8475.2
MO2606,C,5800,4,173,3,2668.8,277.4,2636.2,1,2689.6,1,8521.233,8475.2
MO2606,C,6000,4,251,13,2461.4,270.0,2439.0,1,2486.0,1,8521.233,8475.2
MO2606,C,6200,4,260,9,2240.0,248.6,2239.8,1,2316.0,1,8521.233,8475.2
MO2606,C,6400,4,222,17,2070.0,278.6,2048.4,1,2098.6,1,8521.233,8475.2
MO2606,C,6600,4,209,27,1805.8,214.2,1850.0,1,1895.0,1,8521.233,8475.2
MO2606,C,6700,4,59,6,1730.8,232.8,1750.2,1,1793.4,1,8521.233,8475.2
MO2606,C,6800,4,433,312,1662.4,264.2,1650.8,1,1698.8,1,8521.233,8475.2
MO2606,C,6900,4,160,15,1510.4,218.6,1550.2,1,1594.8,1,8521.233,8475.2
MO2606,C,7000,4,473,38,1463.8,271.8,1450.4,1,1497.8,1,8521.233,8475.2
MO2606,C,7100,4,146,70,1355.0,254.2,1350.4,1,1394.8,1,8521.233,8475.2
MO2606,C,7200,4,815,95,1206.6,214.2,1250.4,1,1288.8,1,8521.233,8475.2
MO2606,C,7300,4,152,91,1168.2,275.2,1151.2,1,1197.6,1,8521.233,8475.2
MO2606,C,7400,4,1061,320,1069.0,275.0,1052.4,1,1074.0,1,8521.233,8475.2
MO2606,C,7500,4,247,134,968.8,269.8,966.2,1,983.4,1,8521.233,8475.2
MO2606,C,7600,4,1204,384,872.2,272.4,870.0,1,886.4,2,8521.233,8475.2
MO2606,C,7700,4,408,367,775.2,264.0,766.8,1,771.0,1,8521.233,8475.2
MO2606,C,7800,4,1278,776,677.0,257.8,676.8,4,677.8,1,8521.233,8475.2
MO2606,C,7900,4,1373,1498,573.2,243.6,569.4,1,577.2,2,8521.233,8475.2
MO2606,C,8000,4,3753,4741,480.0,229.8,479.8,3,480.2,1,8521.233,8475.2
MO2606,C,8100,4,1818,6446,387.0,209.6,386.0,10,387.0,10,8521.233,8475.2
MO2606,C,8200,4,3974,14418,295.0,176.2,294.8,1,295.0,3,8521.233,8475.2
MO2606,C,8300,4,4930,22419,215.4,141.6,215.4,5,215.8,2,8521.233,8475.2
MO2606,C,8400,4,7073,36967,145.0,103.2,145.0,30,145.8,1,8521.233,8475.2
MO2606,C,8500,4,7283,32455,92.8,70.4,92.8,22,93.2,1,8521.233,8475.2
MO2606,C,8600,4,8753,25635,56.0,45.2,55.8,3,56.2,2,8521.233,8475.2
MO2606,C,8700,4,8307,11860,32.0,26.6,32.0,19,32.2,2,8521.233,8475.2
MO2606,C,8800,4,8369,8963,18.2,15.0,18.2,2,18.4,4,8521.233,8475.2
MO2606,C,8900,4,4534,4048,10.2,8.2,10.0,8,10.2,4,8521.233,8475.2
MO2606,C,9000,4,10825,4301,6.4,5.0,6.4,9,6.6,32,8521.233,8475.2
MO2606,C,9100,4,2842,1072,4.4,3.0,4.4,1,4.6,5,8521.233,8475.2
MO2606,C,9200,4,3649,1508,3.0,1.8,2.8,9,3.0,17,8521.233,8475.2
MO2606,C,9300,4,1999,836,2.6,1.4,2.4,9,2.8,26,8521.233,8475.2
MO2606,C,9400,4,2318,1169,2.0,0.8,2.0,3,2.2,5,8521.233,8475.2
MO2606,C,9500,4,1918,584,1.8,0.6,1.8,1,2.0,7,8521.233,8475.2
MO2606,C,9600,4,2494,1272,1.4,0.4,1.4,1,1.6,8,8521.233,8475.2
MO2606,C,9700,4,2222,583,1.6,0.6,1.4,1,1.6,6,8521.233,8475.2
MO2606,C,9800,4,3244,453,1.4,0.4,1.2,3,1.4,5,8521.233,8475.2
MO2606,C,9900,4,4845,668,1.2,0.2,1.0,4,1.2,3,8521.233,8475.2
MO2606,P,5200,4,1921,84,0.4,0.0,0.2,17,0.4,4,8521.233,8475.2
MO2606,P,5400,4,687,42,0.6,0.0,0.4,4,0.6,11,8521.233,8475.2
MO2606,P,5600,4,1117,169,0.6,0.0,0.4,5,0.6,2,8521.233,8475.2
MO2606,P,5800,4,1133,59,0.6,0.0,0.4,7,0.6,4,8521.233,8475.2
MO2606,P,6000,4,987,127,0.6,0.0,0.4,5,0.6,2,8521.233,8475.2
MO2606,P,6200,4,941,77,0.6,0.0,0.4,3,0.6,2,8521.233,8475.2
MO2606,P,6400,4,1322,102,0.8,0.2,0.6,9,0.8,2,8521.233,8475.2
MO2606,P,6600,4,951,97,0.6,0.0,0.6,2,0.8,18,8521.233,8475.2
MO2606,P,6700,4,406,85,0.8,0.0,0.6,8,0.8,2,8521.233,8475.2
MO2606,P,6800,4,1876,278,0.8,-0.2,0.8,6,1.0,4,8521.233,8475.2
MO2606,P,6900,4,549,99,0.8,-0.2,0.6,11,0.8,3,8521.233,8475.2
MO2606,P,7000,4,2530,372,0.8,-0.4,0.8,11,1.0,8,8521.233,8475.2
MO2606,P,7100,4,685,345,0.8,-0.6,0.6,9,0.8,2,8521.233,8475.2
MO2606,P,7200,4,1780,569,0.8,-0.8,0.6,14,0.8,2,8521.233,8475.2
MO2606,P,7300,4,1547,1186,1.0,-1.0,1.0,11,1.2,1,8521.233,8475.2
MO2606,P,7400,4,2990,1792,1.6,-1.0,1.4,2,1.6,23,8521.233,8475.2
MO2606,P,7500,4,3660,4173,1.6,-2.4,1.4,19,1.6,1,8521.233,8475.2
MO2606,P,7600,4,6624,3558,2.2,-4.6,2.2,23,2.4,9,8521.233,8475.2
MO2606,P,7700,4,4501,3739,2.2,-8.0,2.2,9,2.4,26,8521.233,8475.2
MO2606,P,7800,4,6234,4571,3.6,-13.6,3.6,13,3.8,30,8521.233,8475.2
MO2606,P,7900,4,5051,6556,4.4,-25.0,4.2,10,4.4,3,8521.233,8475.2
MO2606,P,8000,4,12498,17049,7.8,-39.8,7.6,12,7.8,14,8521.233,8475.2
MO2606,P,8100,4,7352,13597,12.4,-63.6,12.4,6,12.6,1,8521.233,8475.2
MO2606,P,8200,4,7856,21617,23.4,-95.4,23.2,2,23.4,1,8521.233,8475.2
MO2606,P,8300,4,7635,22871,43.0,-128.6,42.8,2,43.0,22,8521.233,8475.2
MO2606,P,8400,4,6265,23065,73.0,-168.6,72.6,1,73.0,9,8521.233,8475.2
MO2606,P,8500,4,4232,9268,119.8,-200.6,119.8,2,120.0,12,8521.233,8475.2
MO2606,P,8600,4,3242,4528,182.4,-227.6,182.0,1,182.4,1,8521.233,8475.2
MO2606,P,8700,4,1784,1910,256.6,-261.0,255.6,1,256.6,1,8521.233,8475.2
MO2606,P,8800,4,2185,862,345.0,-268.6,344.2,1,345.8,1,8521.233,8475.2
MO2606,P,8900,4,558,322,437.6,-273.6,433.0,1,436.2,1,8521.233,8475.2
MO2606,P,9000,4,1020,488,535.8,-274.2,522.2,1,535.2,1,8521.233,8475.2
MO2606,P,9100,4,245,170,638.6,-270.6,622.2,1,638.8,1,8521.233,8475.2
MO2606,P,9200,4,285,267,738.2,-270.6,720.2,1,737.2,1,8521.233,8475.2
MO2606,P,9300,4,186,86,855.2,-253.4,821.0,1,836.6,1,8521.233,8475.2
MO2606,P,9400,4,284,141,936.8,-271.6,920.6,1,936.0,1,8521.233,8475.2
MO2606,P,9500,4,211,87,1088.0,-220.4,1018.6,1,1035.6,1,8521.233,8475.2
MO2606,P,9600,4,335,194,1136.4,-271.8,1107.0,1,1148.4,1,8521.233,8475.2
MO2606,P,9700,4,120,28,1264.6,-243.6,1206.2,1,1250.2,1,8521.233,8475.2
MO2606,P,9800,4,91,39,1355.8,-252.4,1304.0,1,1350.2,1,8521.233,8475.2
MO2606,P,9900,4,103,30,1470.0,-238.2,1404.0,1,1450.0,1,8521.233,8475.2
