合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF华夏,122,99070,2328094,1545271,782823,50.66,1646478,975015,671463,2026-06-22
510300,沪深300ETF华泰柏瑞,132,125734,1894280,1015194,879086,86.59,1172744,585298,587446,2026-06-22
510500,中证500ETF南方,140,268835,2222395,1121361,1101034,98.19,1229103,491479,737624,2026-06-22
588000,科创50ETF华夏,160,243093,3876283,2040498,1835785,89.97,2582794,951915,1630879,2026-06-22
588080,科创50ETF易方达,156,40974,806152,396546,409606,103.29,580651,226841,353810,2026-06-22
